Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT,Blk.Max.Area,Area.less.blk,z,Area.filled.w.background,all.area,MID
Tyrosine,200908_Smp_GBTFate1T0_B,Tyrosine_13C-0 15N-1,4.5,4834074,0,4190387,1,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,4834074,353.12676799999997,4.4,26305,4807769,1,4807769,66508620,0.07228790794336133
Tyrosine,200908_Smp_GBTFate1T0_C,Tyrosine_13C-0 15N-1,4.5,728785,0,673051,1,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,728785,353.12676799999997,4.4,26305,702480,1,702480,9676641,0.0725954388511468
Tyrosine,200908_Smp_GBTFate2T0_A,Tyrosine_13C-0 15N-1,4.49,382136,0,251559,1,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,382136,353.12676799999997,4.4,26305,355831,1,355831,4970702,0.07158566335298314
Tyrosine,200908_Smp_GBTFate2T0_B,Tyrosine_13C-0 15N-1,4.5,234454,0,201372,1,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,234454,353.12676799999997,4.4,26305,208149,1,208149,2492830,0.08349907534809835
Tyrosine,200908_Smp_GBTFate2T0_C,Tyrosine_13C-0 15N-1,4.49,1383186,0,1110138,1,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,1383186,353.12676799999997,4.4,26305,1356881,1,1356881,18865092,0.07192549074237221
Tyrosine,200908_Smp_GBTFate1Tlong_A,Tyrosine_13C-0 15N-1,4.5,2884243,0,2389555,1,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,2884243,353.12676799999997,4.4,26305,2857938,1,2857938,40678516,0.07025669274660855
Tyrosine,200908_Smp_GBTFate1Tlong_B,Tyrosine_13C-0 15N-1,4.49,3898235,0,2733491,1,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,3898235,353.12676799999997,4.4,26305,3871930,1,3871930,72023778,0.05375905162875516
Tyrosine,200908_Smp_GBTFate1Tlong_C,Tyrosine_13C-0 15N-1,4.49,895375,0,922724,1,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,895375,353.12676799999997,4.4,26305,869070,1,869070,12669994,0.06859277123572434
Tyrosine,200908_Smp_GBTFate1T0_A,Tyrosine_13C-1 15N-1,4.5,13509,0,42781,1,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,13509,354.130122,4.4,0,13509,1,13509,2553486,0.005290414750658511
Tyrosine,200908_Smp_GBTFate1T0_B,Tyrosine_13C-1 15N-1,4.5,730622,0,558587,1,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,730622,354.130122,4.4,0,730622,1,730622,66508620,0.010985373023827589
Tyrosine,200908_Smp_GBTFate1T0_C,Tyrosine_13C-1 15N-1,4.5,92259,0,93231,1,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,92259,354.130122,4.4,0,92259,1,92259,9676641,0.009534196835451475
Tyrosine,200908_Smp_GBTFate2T0_A,Tyrosine_13C-1 15N-1,4.49,14977,0,46525,1,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,14977,354.130122,4.4,0,14977,1,14977,4970702,0.0030130552988290185
Tyrosine,200908_Smp_GBTFate2T0_B,Tyrosine_13C-1 15N-1,4.52,NA,0,0,1,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,354.130122,4.4,0,NA,1,0,2492830,0
Tyrosine,200908_Smp_GBTFate2T0_C,Tyrosine_13C-1 15N-1,4.5,181039,0,139570,1,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,181039,354.130122,4.4,0,181039,1,181039,18865092,0.009596507666116869
Tyrosine,200908_Smp_GBTFate1Tlong_A,Tyrosine_13C-1 15N-1,4.5,367491,0,332995,1,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,367491,354.130122,4.4,0,367491,1,367491,40678516,0.00903403162494915
Tyrosine,200908_Smp_GBTFate1Tlong_B,Tyrosine_13C-1 15N-1,4.49,723539,0,701782,1,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,723539,354.130122,4.4,0,723539,1,723539,72023778,0.010045835140722555
Tyrosine,200908_Smp_GBTFate1Tlong_C,Tyrosine_13C-1 15N-1,4.5,133521,0,132446,1,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,133521,354.130122,4.4,0,133521,1,133521,12669994,0.010538363317299125
Tyrosine,200908_Smp_GBTFate1T0_A,Tyrosine_13C-2 15N-1,5.94,NA,0,4982,1,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,1655,NA,NA,0,NA,NA,0,2553486,0
Tyrosine,200908_Smp_GBTFate1T0_B,Tyrosine_13C-2 15N-1,4.5,54243,0,96212,1,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,54243,NA,NA,0,54243,NA,54243,66508620,8.155784919308204e-4
Tyrosine,200908_Smp_GBTFate1T0_C,Tyrosine_13C-2 15N-1,NA,NA,NA,NA,1,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,0,NA,NA,0,9676641,0
Tyrosine,200908_Smp_GBTFate1Tlong_A,Tyrosine_13C-2 15N-1,4.45,1546,0,4024,1,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,1546,NA,NA,0,1546,NA,1546,40678516,3.8005319564755015e-5
Tyrosine,200908_Smp_GBTFate1Tlong_B,Tyrosine_13C-2 15N-1,4.49,73178,0,87009,1,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,73178,NA,NA,0,73178,NA,73178,72023778,0.0010160255686670588
Tyrosine,200908_Smp_GBTFate1Tlong_C,Tyrosine_13C-2 15N-1,NA,NA,NA,NA,1,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,NA,NA,NA,bad RT,something is wrong,NA,NA,NA,0,NA,NA,0,12669994,0
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-0 15N-0,4.69,39602060,61824,30238096,0,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,39602060,288.134817,4.7,16804594,22797466,1,22797466,27906285,0.8169294479720249
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-0 15N-0,4.69,174055712,327278,145546048,0,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,174055712,288.134817,4.7,16804594,157251118,1,157251118,192878585,0.8152855227551571
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-0 15N-0,4.7,41774824,492224,33587136,0,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,41774824,288.134817,4.7,16804594,24970230,1,24970230,30553156,0.8172717083629593
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-0 15N-0,4.69,70252568,943817,55414296,0,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,70252568,288.134817,4.7,16804594,53447974,1,53447974,65623607,0.814462606421497
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-0 15N-0,4.69,54019456,420641,42826304,0,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,54019456,288.134817,4.7,16804594,37214862,1,37214862,45492029,0.8180523669322377
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-0 15N-0,4.69,107425080,968869,84117888,0,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,107425080,288.134817,4.7,16804594,90620486,1,90620486,110599725,0.8193554369145131
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-0 15N-0,4.69,127375232,658288,103805800,0,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,127375232,288.134817,4.7,16804594,110570638,1,110570638,134583297,0.8215777177757801
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-0 15N-0,4.69,161714368,766899,124503016,0,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,161714368,288.134817,4.7,16804594,144909774,1,144909774,178366876,0.8124253631038534
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-0 15N-0,4.69,66951560,441817,54302424,0,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,66951560,288.134817,4.7,16804594,50146966,1,50146966,61232699,0.8189573025353659
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-0 15N-0,4.69,80098680,188116,65981492,0,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,80098680,288.134817,4.7,16804594,63294086,1,63294086,78033372,0.8111156083322915
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-0 15N-0,4.69,41432184,449263,31694010,0,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,41432184,288.134817,4.7,16804594,24627590,1,24627590,30569004,0.8056392678021175
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-0 15N-0,4.69,81099056,522589,64929976,0,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,81099056,288.134817,4.7,16804594,64294462,1,64294462,78872388,0.8151707286965877
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-1 15N-0,4.69,6516629,0,5215369,0,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,6516629,289.138171,4.7,2711601,3805028,1,3805028,27906285,0.13635021644765685
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-1 15N-0,4.69,27821790,288907,23076168,0,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,27821790,289.138171,4.7,2711601,25110189,1,25110189,192878585,0.13018650567143056
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-1 15N-0,4.7,6763618,0,5563210,0,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,6763618,289.138171,4.7,2711601,4052017,1,4052017,30553156,0.13262188037137637
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-1 15N-0,4.69,11673307,0,9283092,0,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,11673307,289.138171,4.7,2711601,8961706,1,8961706,65623607,0.13656222828470857
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-1 15N-0,4.69,8645953,0,6808375,0,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,8645953,289.138171,4.7,2711601,5934352,1,5934352,45492029,0.13044817148076646
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-1 15N-0,4.69,17536672,0,14094120,0,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,17536672,289.138171,4.7,2711601,14825071,1,14825071,110599725,0.1340425665615353
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-1 15N-0,4.69,20326352,52525,17013198,0,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,20326352,289.138171,4.7,2711601,17614751,1,17614751,134583297,0.13088363409613898
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-1 15N-0,4.69,26641126,0,20858732,0,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,26641126,289.138171,4.7,2711601,23929525,1,23929525,178366876,0.13415901840429162
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-1 15N-0,4.69,10874387,99935,9245455,0,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,10874387,289.138171,4.7,2711601,8162786,1,8162786,61232699,0.13330763029080264
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-1 15N-0,4.69,12948089,86252,10727357,0,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,12948089,289.138171,4.7,2711601,10236488,1,10236488,78033372,0.13118090039733257
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-1 15N-0,4.69,6715282,0,4959794,0,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,6715282,289.138171,4.7,2711601,4003681,1,4003681,30569004,0.13097191521189241
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-1 15N-0,4.69,13141690,0,10247818,0,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,13141690,289.138171,4.7,2711601,10430089,1,10430089,78872388,0.13224005592426086
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-2 15N-0,4.69,430149,0,417517,0,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,430149,290.141525,4.7,139519,290630,1,290630,27906285,0.010414499816080858
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-2 15N-0,4.69,2783327,0,2245941,0,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,2783327,290.141525,4.7,139519,2643808,1,2643808,192878585,0.01370711009726663
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-2 15N-0,4.7,593139,0,493009,0,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,593139,290.141525,4.7,139519,453620,1,453620,30553156,0.014846911395994575
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-2 15N-0,4.7,955152,0,782261,0,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,955152,290.141525,4.7,139519,815633,1,815633,65623607,0.012428957158663954
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-2 15N-0,4.69,743136,0,616369,0,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,743136,290.141525,4.7,139519,603617,1,603617,45492029,0.013268632181694951
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-2 15N-0,4.69,1501028,0,1223059,0,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,1501028,290.141525,4.7,139519,1361509,1,1361509,110599725,0.012310238565240555
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-2 15N-0,4.69,1962388,0,1787867,0,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,1962388,290.141525,4.7,139519,1822869,1,1822869,134583297,0.013544541117907075
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-2 15N-0,4.69,2406112,0,1900306,0,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,2406112,290.141525,4.7,139519,2266593,1,2266593,178366876,0.012707477143906474
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-2 15N-0,4.69,901562,0,824644,0,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,901562,290.141525,4.7,139519,762043,1,762043,61232699,0.012445033657588733
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-2 15N-0,4.69,1393888,0,1231049,0,2,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,1393888,290.141525,4.7,139519,1254369,1,1254369,78033372,0.016074776314933564
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-2 15N-0,4.69,686353,0,537778,0,2,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,686353,290.141525,4.7,139519,546834,1,546834,30569004,0.01788851216742292
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-2 15N-0,4.69,1397703,0,1296656,0,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,1397703,290.141525,4.7,139519,1258184,1,1258184,78872388,0.015952147917722485
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-3 15N-0,4.7,25383,0,86956,0,3,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,25383,291.144879,4.7,0,25383,1,25383,27906285,9.095800462153956e-4
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-3 15N-0,4.69,234059,0,276458,0,3,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,234059,291.144879,4.7,0,234059,1,234059,192878585,0.0012135043400489484
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-3 15N-0,4.58,NA,0,0,0,3,200908,Smp,GBTFate1T0,C,NA,0,Fate1,comparable to blank,NA,too small,ok,something is wrong,0,291.144879,4.7,0,NA,1,0,30553156,0
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-3 15N-0,4.62,NA,0,0,0,3,200908,Smp,GBTFate2T0,A,NA,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,291.144879,4.7,0,NA,1,0,65623607,0
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-3 15N-0,4.69,30988,0,59214,0,3,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,30988,291.144879,4.7,0,30988,1,30988,45492029,6.811742778058987e-4
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-3 15N-0,4.61,NA,0,0,0,3,200908,Smp,GBTFate2T0,C,NA,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0,291.144879,4.7,0,NA,1,0,110599725,0
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-3 15N-0,4.69,150315,0,144074,0,3,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,150315,291.144879,4.7,0,150315,1,150315,134583297,0.001116891942393119
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-3 15N-0,4.69,173004,0,195375,0,3,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,173004,291.144879,4.7,0,173004,1,173004,178366876,9.699334533391727e-4
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-3 15N-0,4.7,49937,0,84285,0,3,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,49937,291.144879,4.7,0,49937,1,49937,61232699,8.15528317639567e-4
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-3 15N-0,4.69,199523,0,226797,0,3,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,199523,291.144879,4.7,0,199523,1,199523,78033372,0.0025568932225561135
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-3 15N-0,4.68,35730,0,87387,0,3,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,35730,291.144879,4.7,0,35730,1,35730,30569004,0.0011688310158878583
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-3 15N-0,4.69,195822,0,191140,0,3,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,195822,291.144879,4.7,0,195822,1,195822,78872388,0.0024827700157880345
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-0 15N-1,4.69,1560254,0,1341390,1,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,1560254,289.131853,4.7,639097,921157,1,921157,27906285,0.03300894404253379
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-0 15N-1,4.69,7334445,44431,6284088,1,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,7334445,289.131853,4.7,639097,6695348,1,6695348,192878585,0.03471275984319358
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-0 15N-1,4.7,1591712,0,1312387,1,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,1591712,289.131853,4.7,639097,952615,1,952615,30553156,0.031178939419548017
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-0 15N-1,4.69,2806514,22973,2294191,1,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,2806514,289.131853,4.7,639097,2167417,1,2167417,65623607,0.03302800774117765
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-0 15N-1,4.69,2166986,0,1790311,1,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,2166986,289.131853,4.7,639097,1527889,1,1527889,45492029,0.03358586182207877
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-0 15N-1,4.69,4044539,17323,3408704,1,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,4044539,289.131853,4.7,639097,3405442,1,3405442,110599725,0.030790691387342962
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-0 15N-1,4.69,4610794,11778,3856976,1,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,4610794,289.131853,4.7,639097,3971697,1,3971697,134583297,0.029511069267384643
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-0 15N-1,4.69,6924691,84514,5874428,1,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,6924691,289.131853,4.7,639097,6285594,1,6285594,178366876,0.03523969327129999
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-0 15N-1,4.69,2541640,24552,2290983,1,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,2541640,289.131853,4.7,639097,1902543,1,1902543,61232699,0.03107070292622574
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-0 15N-1,4.69,3380795,14559,2851528,1,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,3380795,289.131853,4.7,639097,2741698,1,2741698,78033372,0.035134942009170125
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-0 15N-1,4.69,1853137,0,1416648,1,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,1853137,289.131853,4.7,639097,1214040,1,1214040,30569004,0.03971473849785881
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-0 15N-1,4.69,3055698,0,2410794,1,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,3055698,289.131853,4.7,639097,2416601,1,2416601,78872388,0.03063937914495501
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-1 15N-1,4.69,104975,0,123956,1,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,104975,290.135207,4.7,38354,66621,1,66621,27906285,0.0023873116754881563
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-1 15N-1,4.69,852395,0,692611,1,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,852395,290.135207,4.7,38354,814041,1,814041,192878585,0.0042204840936592315
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-1 15N-1,4.69,163028,0,143872,1,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,163028,290.135207,4.7,38354,124674,1,124674,30553156,0.0040805604501217485
Valine,200908_Smp_GBTFate2T0_A,Valine_13C-1 15N-1,4.69,269231,0,223469,1,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,269231,290.135207,4.7,38354,230877,1,230877,65623607,0.0035182003939527432
Valine,200908_Smp_GBTFate2T0_B,Valine_13C-1 15N-1,4.69,218675,0,178984,1,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,218675,290.135207,4.7,38354,180321,1,180321,45492029,0.003963793305416208
Valine,200908_Smp_GBTFate2T0_C,Valine_13C-1 15N-1,4.69,425571,0,376767,1,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,425571,290.135207,4.7,38354,387217,1,387217,110599725,0.003501066571368057
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-1 15N-1,4.69,491381,0,420376,1,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,491381,290.135207,4.7,38354,453027,1,453027,134583297,0.0033661458003960178
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-1 15N-1,4.69,753322,0,632859,1,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,753322,290.135207,4.7,38354,714968,1,714968,178366876,0.0040084124139730965
Valine,200908_Smp_GBTFate1Tlong_C,Valine_13C-1 15N-1,4.69,246778,0,227268,1,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,246778,290.135207,4.7,38354,208424,1,208424,61232699,0.003403802272377378
Valine,200908_Smp_GBTFate2Tlong_A,Valine_13C-1 15N-1,4.69,345562,0,342520,1,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,345562,290.135207,4.7,38354,307208,1,307208,78033372,0.0039368797237161555
Valine,200908_Smp_GBTFate2Tlong_B,Valine_13C-1 15N-1,4.69,179483,0,167302,1,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,179483,290.135207,4.7,38354,141129,1,141129,30569004,0.00461673530482053
Valine,200908_Smp_GBTFate2Tlong_C,Valine_13C-1 15N-1,4.69,315584,0,278281,1,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,315584,290.135207,4.7,38354,277230,1,277230,78872388,0.003514918300685913
Valine,200908_Smp_GBTFate1T0_A,Valine_13C-2 15N-1,4.64,NA,0,52741,1,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,42105,291.138561,4.7,61798,NA,1,0,27906285,0
Valine,200908_Smp_GBTFate1T0_B,Valine_13C-2 15N-1,4.69,191820,0,172146,1,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,191820,291.138561,4.7,61798,130022,1,130022,192878585,6.7411319924397e-4
Valine,200908_Smp_GBTFate1T0_C,Valine_13C-2 15N-1,4.64,NA,0,60896,1,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,50354,291.138561,4.7,61798,NA,1,0,30553156,0
Valine,200908_Smp_GBTFate1Tlong_A,Valine_13C-2 15N-1,4.69,NA,0,83535,1,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,comparable to blank,ok,ok,ok,something is wrong,103099,291.138561,4.7,61798,NA,1,0,134583297,0
Valine,200908_Smp_GBTFate1Tlong_B,Valine_13C-2 15N-1,4.69,149216,0,114061,1,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,149216,291.138561,4.7,61798,87418,1,87418,178366876,4.901022093362223e-4
