Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea
Aspartic Acid,200908_Smp_GBTFate2T0_A,Aspartic Acid_13C-0 15N-1,2.73,176556,0,111794,1,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,176556
Aspartic Acid,200908_Smp_GBTFate2T0_B,Aspartic Acid_13C-0 15N-1,2.73,314005,0,174290,1,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,314005
Aspartic Acid,200908_Smp_GBTFate2T0_C,Aspartic Acid_13C-0 15N-1,2.73,442536,0,298429,1,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,442536
Aspartic Acid,200908_Smp_GBTFate1Tlong_A,Aspartic Acid_13C-0 15N-1,2.73,809773,0,442106,1,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,809773
Aspartic Acid,200908_Smp_GBTFate1Tlong_B,Aspartic Acid_13C-0 15N-1,2.73,555815,0,367696,1,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,555815
Aspartic Acid,200908_Smp_GBTFate1Tlong_C,Aspartic Acid_13C-0 15N-1,2.74,302771,0,207680,1,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,302771
Aspartic Acid,200908_Smp_GBTFate2Tlong_A,Aspartic Acid_13C-0 15N-1,2.73,285593,0,248975,1,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,285593
Aspartic Acid,200908_Smp_GBTFate2Tlong_B,Aspartic Acid_13C-0 15N-1,2.73,375970,0,229332,1,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,375970
Aspartic Acid,200908_Std_0.5uM_GBTFate1T0_A-1,Aspartic Acid_13C-0 15N-1,2.75,1131162,0,510859,1,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1131162
Aspartic Acid,200908_Std_1.0uM_GBTFate1T0_A-1,Aspartic Acid_13C-0 15N-1,2.73,1804242,0,815478,1,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1804242
Aspartic Acid,200908_Std_0uM_GBTFate1T0_A-1,Aspartic Acid_13C-0 15N-1,2.74,42349,0,35096,1,0,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,ok,all ok,42349
Aspartic Acid,200908_Smp_GBTFate2Tlong_C,Aspartic Acid_13C-0 15N-1,2.73,372423,0,213276,1,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,372423
Aspartic Acid,200908_Std_2.5uM_GBTFate1T0_A-1,Aspartic Acid_13C-0 15N-1,2.73,3043171,128895,1679969,1,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,3043171
Aspartic Acid,200908_Std_0uM_GBTFate1T0_A-2,Aspartic Acid_13C-0 15N-1,2.73,100689,0,83613,1,0,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,ok,all ok,100689
Aspartic Acid,200908_Std_0.5uM_GBTFate1T0_A-2,Aspartic Acid_13C-0 15N-1,2.72,1374151,0,636449,1,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1374151
Aspartic Acid,200908_Std_1.0uM_GBTFate1T0_A-2,Aspartic Acid_13C-0 15N-1,2.72,2761230,0,1714964,1,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,2761230
Aspartic Acid,200908_Std_2.5uM_GBTFate1T0_A-2,Aspartic Acid_13C-0 15N-1,2.72,5999704,0,3520629,1,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,5999704
Aspartic Acid,191001_Std_AA_AA-IS,Aspartic Acid_13C-1 15N-1,2.62,631788,0,389818,1,1,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,631788
Aspartic Acid,200908_Blk_GBTFateBlk_A,Aspartic Acid_13C-1 15N-1,2.73,NA,0,0,1,1,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,NA,too small,ok,something is wrong,0
Aspartic Acid,200908_Blk_GBTFateBlk_B,Aspartic Acid_13C-1 15N-1,2.66,NA,0,0,1,1,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,NA,too small,ok,something is wrong,0
Aspartic Acid,200908_Smp_GBTFate1T0_A,Aspartic Acid_13C-1 15N-1,2.72,12193,0,30248,1,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,12193
Aspartic Acid,200908_Smp_GBTFate1T0_B,Aspartic Acid_13C-1 15N-1,2.72,160485,0,173844,1,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,160485
Aspartic Acid,200908_Smp_GBTFate1T0_C,Aspartic Acid_13C-1 15N-1,2.75,NA,0,0,1,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,comparable to blank,NA,too small,ok,something is wrong,0
Aspartic Acid,200908_Smp_GBTFate2T0_A,Aspartic Acid_13C-1 15N-1,2.77,NA,0,0,1,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,comparable to blank,NA,too small,ok,something is wrong,0
Aspartic Acid,200908_Smp_GBTFate2T0_B,Aspartic Acid_13C-1 15N-1,2.73,29521,0,66976,1,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,29521
Aspartic Acid,200908_Smp_GBTFate2T0_C,Aspartic Acid_13C-1 15N-1,2.74,28883,0,81048,1,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,28883
Aspartic Acid,200908_Smp_GBTFate1Tlong_A,Aspartic Acid_13C-1 15N-1,2.73,95303,0,91167,1,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,95303
Aspartic Acid,200908_Smp_GBTFate1Tlong_B,Aspartic Acid_13C-1 15N-1,2.73,38101,0,87240,1,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,38101
Aspartic Acid,200908_Smp_GBTFate1Tlong_C,Aspartic Acid_13C-1 15N-1,2.72,NA,0,0,1,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,comparable to blank,NA,too small,ok,something is wrong,0
Aspartic Acid,200908_Smp_GBTFate2Tlong_A,Aspartic Acid_13C-1 15N-1,2.73,19979,0,63195,1,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,19979
Aspartic Acid,200908_Smp_GBTFate2Tlong_B,Aspartic Acid_13C-1 15N-1,2.73,18569,0,38019,1,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,18569
Aspartic Acid,200908_Std_0.5uM_GBTFate1T0_A-1,Aspartic Acid_13C-1 15N-1,2.75,169446,0,101211,1,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,169446
Aspartic Acid,200908_Std_1.0uM_GBTFate1T0_A-1,Aspartic Acid_13C-1 15N-1,2.73,298391,0,211109,1,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,298391
Aspartic Acid,200908_Std_0uM_GBTFate1T0_A-1,Aspartic Acid_13C-1 15N-1,2.67,NA,0,0,1,1,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,NA,too small,ok,something is wrong,0
Aspartic Acid,200908_Smp_GBTFate2Tlong_C,Aspartic Acid_13C-1 15N-1,2.65,NA,0,0,1,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,comparable to blank,NA,too small,ok,something is wrong,0
Aspartic Acid,200908_Std_2.5uM_GBTFate1T0_A-1,Aspartic Acid_13C-1 15N-1,2.73,607454,0,392258,1,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,607454
Aspartic Acid,200908_Std_0uM_GBTFate1T0_A-2,Aspartic Acid_13C-1 15N-1,2.55,553238,0,350892,1,1,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,ok,all ok,553238
Aspartic Acid,200908_Std_0.5uM_GBTFate1T0_A-2,Aspartic Acid_13C-1 15N-1,2.72,257491,0,239164,1,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,257491
Aspartic Acid,200908_Std_1.0uM_GBTFate1T0_A-2,Aspartic Acid_13C-1 15N-1,2.73,438764,0,356599,1,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,438764
Aspartic Acid,200908_Std_2.5uM_GBTFate1T0_A-2,Aspartic Acid_13C-1 15N-1,2.72,1256541,0,910827,1,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1256541
Aspartic Acid,191001_Std_AA_AA-IS,Aspartic Acid_13C-2 15N-1,2.6,145013,46446,107851,1,2,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,145013
Aspartic Acid,200908_Blk_GBTFateBlk_A,Aspartic Acid_13C-2 15N-1,2.52,NA,0,28449,1,2,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,bad RT,something is wrong,7622
Aspartic Acid,200908_Blk_GBTFateBlk_B,Aspartic Acid_13C-2 15N-1,NA,NA,NA,NA,1,2,200908,Blk,GBTFateBlk,B,NA,NA,FateB,NA,NA,NA,bad RT,something is wrong,NA
Aspartic Acid,200908_Smp_GBTFate1T0_A,Aspartic Acid_13C-2 15N-1,2.55,45365,0,61791,1,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,45365
Aspartic Acid,200908_Smp_GBTFate1T0_B,Aspartic Acid_13C-2 15N-1,3.7,NA,0,31810,1,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,11589
Aspartic Acid,200908_Smp_GBTFate1T0_C,Aspartic Acid_13C-2 15N-1,2.56,37712,0,105629,1,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,37712
Aspartic Acid,200908_Smp_GBTFate2T0_A,Aspartic Acid_13C-2 15N-1,NA,NA,NA,NA,1,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,NA,NA,NA,bad RT,something is wrong,NA
Aspartic Acid,200908_Smp_GBTFate2T0_B,Aspartic Acid_13C-2 15N-1,NA,NA,NA,NA,1,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,NA,NA,NA,bad RT,something is wrong,NA
Aspartic Acid,200908_Smp_GBTFate2T0_C,Aspartic Acid_13C-2 15N-1,2.57,18371,0,58253,1,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,18371
Aspartic Acid,200908_Smp_GBTFate1Tlong_A,Aspartic Acid_13C-2 15N-1,NA,NA,NA,NA,1,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,NA,NA,NA,bad RT,something is wrong,NA
Aspartic Acid,200908_Smp_GBTFate1Tlong_B,Aspartic Acid_13C-2 15N-1,NA,NA,NA,NA,1,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,NA,NA,NA,bad RT,something is wrong,NA
Aspartic Acid,200908_Smp_GBTFate1Tlong_C,Aspartic Acid_13C-2 15N-1,5.59,NA,0,14472,1,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,4865
Aspartic Acid,200908_Smp_GBTFate2Tlong_A,Aspartic Acid_13C-2 15N-1,2.55,NA,0,56751,1,2,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,14751
Aspartic Acid,200908_Smp_GBTFate2Tlong_B,Aspartic Acid_13C-2 15N-1,2.79,NA,0,57948,1,2,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,14989
Aspartic Acid,200908_Std_0.5uM_GBTFate1T0_A-1,Aspartic Acid_13C-2 15N-1,2.59,30561,0,46082,1,2,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,30561
Aspartic Acid,200908_Std_1.0uM_GBTFate1T0_A-1,Aspartic Acid_13C-2 15N-1,2.54,NA,0,46822,1,2,200908,Std,1,0uM,GBTFate1T0,NA,,comparable to blank,ok,ok,ok,something is wrong,9925
Aspartic Acid,200908_Std_0uM_GBTFate1T0_A-1,Aspartic Acid_13C-2 15N-1,2.57,29000,0,44282,1,2,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,ok,all ok,29000
Aspartic Acid,200908_Smp_GBTFate2Tlong_C,Aspartic Acid_13C-2 15N-1,2.74,NA,0,17131,1,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,5565
Aspartic Acid,200908_Std_2.5uM_GBTFate1T0_A-1,Aspartic Acid_13C-2 15N-1,2.71,NA,0,18028,1,2,200908,Std,2,5uM,GBTFate1T0,NA,,comparable to blank,ok,ok,ok,something is wrong,3759
Aspartic Acid,200908_Std_0uM_GBTFate1T0_A-2,Aspartic Acid_13C-2 15N-1,NA,NA,NA,NA,1,2,200908,Std,0uM,GBTFate1T0,A,NA,,NA,NA,NA,bad RT,something is wrong,NA
Aspartic Acid,200908_Std_0.5uM_GBTFate1T0_A-2,Aspartic Acid_13C-2 15N-1,2.97,NA,0,51702,1,2,200908,Std,0,5uM,GBTFate1T0,NA,,comparable to blank,ok,ok,bad RT,something is wrong,12165
Aspartic Acid,200908_Std_1.0uM_GBTFate1T0_A-2,Aspartic Acid_13C-2 15N-1,2.73,NA,0,46712,1,2,200908,Std,1,0uM,GBTFate1T0,NA,,comparable to blank,ok,ok,ok,something is wrong,10726
Aspartic Acid,200908_Std_2.5uM_GBTFate1T0_A-2,Aspartic Acid_13C-2 15N-1,2.71,NA,0,49948,1,2,200908,Std,2,5uM,GBTFate1T0,NA,,comparable to blank,ok,ok,ok,something is wrong,14209
Aspartic Acid,191001_Std_AA_AA-IS,Aspartic Acid_13C-3 15N-1,3.77,NA,0,656333,1,3,191001,Std,AA,AA,IS,NA,,ok,ok,ok,bad RT,something is wrong,766046
Aspartic Acid,200908_Blk_GBTFateBlk_A,Aspartic Acid_13C-3 15N-1,1.84,NA,0,151944,1,3,200908,Blk,GBTFateBlk,A,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,56858
Aspartic Acid,200908_Blk_GBTFateBlk_B,Aspartic Acid_13C-3 15N-1,5.84,NA,0,151459,1,3,200908,Blk,GBTFateBlk,B,NA,NA,FateB,ok,ok,ok,bad RT,something is wrong,75451
Aspartic Acid,200908_Smp_GBTFate1T0_A,Aspartic Acid_13C-3 15N-1,3.82,NA,0,74012,1,3,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,22454
Aspartic Acid,200908_Smp_GBTFate1T0_B,Aspartic Acid_13C-3 15N-1,3.83,NA,0,305772,1,3,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,425465
Aspartic Acid,200908_Smp_GBTFate1T0_C,Aspartic Acid_13C-3 15N-1,3.83,NA,0,167984,1,3,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,bad RT,something is wrong,92823
Aspartic Acid,200908_Smp_GBTFate2T0_A,Aspartic Acid_13C-3 15N-1,3.83,NA,0,107441,1,3,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,52502
Aspartic Acid,200908_Smp_GBTFate2T0_B,Aspartic Acid_13C-3 15N-1,3.84,NA,0,77684,1,3,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,35817
Aspartic Acid,200908_Smp_GBTFate2T0_C,Aspartic Acid_13C-3 15N-1,3.83,NA,0,210648,1,3,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,bad RT,something is wrong,315819
Aspartic Acid,200908_Smp_GBTFate1Tlong_A,Aspartic Acid_13C-3 15N-1,3.83,NA,0,309602,1,3,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,327863
Aspartic Acid,200908_Smp_GBTFate1Tlong_B,Aspartic Acid_13C-3 15N-1,3.83,NA,0,334931,1,3,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,438914
Aspartic Acid,200908_Smp_GBTFate1Tlong_C,Aspartic Acid_13C-3 15N-1,3.83,NA,0,160799,1,3,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,bad RT,something is wrong,126949
Aspartic Acid,200908_Smp_GBTFate2Tlong_A,Aspartic Acid_13C-3 15N-1,3.82,NA,0,151216,1,3,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,227658
Aspartic Acid,200908_Smp_GBTFate2Tlong_B,Aspartic Acid_13C-3 15N-1,3.83,NA,0,114915,1,3,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,30079
Aspartic Acid,200908_Std_0.5uM_GBTFate1T0_A-1,Aspartic Acid_13C-3 15N-1,3.86,NA,0,444070,1,3,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,455675
Aspartic Acid,200908_Std_1.0uM_GBTFate1T0_A-1,Aspartic Acid_13C-3 15N-1,3.83,NA,0,810286,1,3,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,1190845
Aspartic Acid,200908_Std_0uM_GBTFate1T0_A-1,Aspartic Acid_13C-3 15N-1,3.86,NA,0,45766,1,3,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,14165
Aspartic Acid,200908_Smp_GBTFate2Tlong_C,Aspartic Acid_13C-3 15N-1,3.82,NA,0,202166,1,3,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,bad RT,something is wrong,229183
Aspartic Acid,200908_Std_2.5uM_GBTFate1T0_A-1,Aspartic Acid_13C-3 15N-1,3.84,NA,0,1551907,1,3,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,1999963
Aspartic Acid,200908_Std_0uM_GBTFate1T0_A-2,Aspartic Acid_13C-3 15N-1,3.82,NA,0,65077,1,3,200908,Std,0uM,GBTFate1T0,A,NA,,ok,ok,ok,bad RT,something is wrong,18796
Aspartic Acid,200908_Std_0.5uM_GBTFate1T0_A-2,Aspartic Acid_13C-3 15N-1,3.82,NA,0,940604,1,3,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,1279817
Aspartic Acid,200908_Std_1.0uM_GBTFate1T0_A-2,Aspartic Acid_13C-3 15N-1,3.82,NA,0,1470716,1,3,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,2339713
Aspartic Acid,200908_Std_2.5uM_GBTFate1T0_A-2,Aspartic Acid_13C-3 15N-1,3.82,NA,0,2517581,1,3,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,4278904
Glutamic Acid,191001_Std_AA_AA-IS,Glutamic Acid_13C-0 15N-0,2.85,160101088,1438513,57333116,0,0,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,160101088
Glutamic Acid,200908_Blk_GBTFateBlk_A,Glutamic Acid_13C-0 15N-0,2.96,NA,0,824622,0,0,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,1433575
Glutamic Acid,200908_Blk_GBTFateBlk_B,Glutamic Acid_13C-0 15N-0,2.96,NA,0,1829303,0,0,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,2831777
Glutamic Acid,200908_Smp_GBTFate1T0_A,Glutamic Acid_13C-0 15N-0,2.96,13116318,0,6294459,0,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,13116318
Glutamic Acid,200908_Smp_GBTFate1T0_B,Glutamic Acid_13C-0 15N-0,2.96,35069120,436735,20678586,0,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,35069120
Glutamic Acid,200908_Smp_GBTFate1T0_C,Glutamic Acid_13C-0 15N-0,2.96,7610619,0,4252566,0,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,7610619
Glutamic Acid,200908_Smp_GBTFate2T0_A,Glutamic Acid_13C-0 15N-0,2.96,8175466,0,5168745,0,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,8175466
Glutamic Acid,200908_Smp_GBTFate2T0_B,Glutamic Acid_13C-0 15N-0,2.96,15436134,0,8605430,0,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,15436134
Glutamic Acid,200908_Smp_GBTFate2T0_C,Glutamic Acid_13C-0 15N-0,2.96,14666320,0,9152850,0,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,14666320
Glutamic Acid,200908_Smp_GBTFate1Tlong_A,Glutamic Acid_13C-0 15N-0,2.96,34592500,0,15929028,0,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,34592500
Glutamic Acid,200908_Smp_GBTFate1Tlong_B,Glutamic Acid_13C-0 15N-0,2.96,22735002,881341,13927962,0,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,22735002
Glutamic Acid,200908_Smp_GBTFate1Tlong_C,Glutamic Acid_13C-0 15N-0,2.97,13681504,0,7204358,0,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,13681504
Glutamic Acid,200908_Smp_GBTFate2Tlong_A,Glutamic Acid_13C-0 15N-0,2.95,15802315,0,9586793,0,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,15802315
Glutamic Acid,200908_Smp_GBTFate2Tlong_B,Glutamic Acid_13C-0 15N-0,2.95,13831544,357378,7387592,0,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,13831544
Glutamic Acid,200908_Std_0.5uM_GBTFate1T0_A-1,Glutamic Acid_13C-0 15N-0,2.99,40442792,985522,15633108,0,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,40442792
Glutamic Acid,200908_Std_1.0uM_GBTFate1T0_A-1,Glutamic Acid_13C-0 15N-0,2.96,45965352,1602724,24408974,0,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,45965352
Glutamic Acid,200908_Std_0uM_GBTFate1T0_A-1,Glutamic Acid_13C-0 15N-0,2.99,NA,0,1714421,0,0,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,3211728
Glutamic Acid,200908_Smp_GBTFate2Tlong_C,Glutamic Acid_13C-0 15N-0,2.96,22505432,1044291,11987984,0,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,22505432
Glutamic Acid,200908_Std_2.5uM_GBTFate1T0_A-1,Glutamic Acid_13C-0 15N-0,2.96,92489272,2257241,52091764,0,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,92489272
Glutamic Acid,200908_Std_0uM_GBTFate1T0_A-2,Glutamic Acid_13C-0 15N-0,2.96,NA,0,3167311,0,0,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,4786696
Glutamic Acid,200908_Std_0.5uM_GBTFate1T0_A-2,Glutamic Acid_13C-0 15N-0,2.95,47592100,2628101,28788394,0,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,47592100
Glutamic Acid,200908_Std_1.0uM_GBTFate1T0_A-2,Glutamic Acid_13C-0 15N-0,2.95,75902912,2353046,48801992,0,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,75902912
Glutamic Acid,200908_Std_2.5uM_GBTFate1T0_A-2,Glutamic Acid_13C-0 15N-0,2.96,140023600,5172137,84638744,0,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,140023600
Glutamic Acid,191001_Std_AA_AA-IS,Glutamic Acid_13C-1 15N-0,2.85,25320228,325163,9284477,0,1,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,25320228
Glutamic Acid,200908_Blk_GBTFateBlk_A,Glutamic Acid_13C-1 15N-0,2.95,NA,0,149894,0,1,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,74279
Glutamic Acid,200908_Blk_GBTFateBlk_B,Glutamic Acid_13C-1 15N-0,2.96,NA,0,236347,0,1,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,334824
Glutamic Acid,200908_Smp_GBTFate1T0_A,Glutamic Acid_13C-1 15N-0,2.96,1860704,0,956214,0,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,ok,ok,ok,ok,all ok,1860704
Glutamic Acid,200908_Smp_GBTFate1T0_B,Glutamic Acid_13C-1 15N-0,2.96,5714170,0,3557103,0,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,5714170
Glutamic Acid,200908_Smp_GBTFate1T0_C,Glutamic Acid_13C-1 15N-0,2.96,1199705,0,736406,0,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,1199705
Glutamic Acid,200908_Smp_GBTFate2T0_A,Glutamic Acid_13C-1 15N-0,2.97,1175051,0,809166,0,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,1175051
Glutamic Acid,200908_Smp_GBTFate2T0_B,Glutamic Acid_13C-1 15N-0,2.96,2142354,0,1274424,0,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,2142354
Glutamic Acid,200908_Smp_GBTFate2T0_C,Glutamic Acid_13C-1 15N-0,2.96,2174722,0,1290171,0,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,2174722
Glutamic Acid,200908_Smp_GBTFate1Tlong_A,Glutamic Acid_13C-1 15N-0,2.96,5255966,0,2345266,0,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,5255966
Glutamic Acid,200908_Smp_GBTFate1Tlong_B,Glutamic Acid_13C-1 15N-0,2.96,3577256,0,2407439,0,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,3577256
Glutamic Acid,200908_Smp_GBTFate1Tlong_C,Glutamic Acid_13C-1 15N-0,2.96,1918988,0,1131285,0,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,1918988
