Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT,Blk.Max.Area,Area.less.blk
Isoleucine,200908_Std_1.0uM_GBTFate1T0_A-2,Isoleucine_13C-2 15N-1,5.28,441539,0,314708,1,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,441539,305.154211,5.2,0,441539
Isoleucine,200908_Std_2.5uM_GBTFate1T0_A-2,Isoleucine_13C-2 15N-1,5.29,848221,0,807592,1,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,848221,305.154211,5.2,0,848221
Isoleucine,191001_Std_AA_AA-IS,Isoleucine_13C-3 15N-1,5.24,621198,0,504913,1,3,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,621198,306.157565,5.2,21246,599952
Isoleucine,200908_Blk_GBTFateBlk_A,Isoleucine_13C-3 15N-1,5.21,NA,0,35455,1,3,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,21246,306.157565,5.2,21246,NA
Isoleucine,200908_Blk_GBTFateBlk_B,Isoleucine_13C-3 15N-1,5.2,NA,0,55946,1,3,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,20613,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate1T0_A,Isoleucine_13C-3 15N-1,4.84,NA,0,50648,1,3,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,15078,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate1T0_B,Isoleucine_13C-3 15N-1,3.92,NA,0,24063,1,3,200908,Smp,GBTFate1T0,B,NA,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,6548,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate1T0_C,Isoleucine_13C-3 15N-1,5.61,NA,0,45475,1,3,200908,Smp,GBTFate1T0,C,NA,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,10918,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate2T0_A,Isoleucine_13C-3 15N-1,5.2,NA,0,26047,1,3,200908,Smp,GBTFate2T0,A,NA,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,6341,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate2T0_B,Isoleucine_13C-3 15N-1,5.2,NA,0,18881,1,3,200908,Smp,GBTFate2T0,B,NA,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,5334,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate2T0_C,Isoleucine_13C-3 15N-1,5.11,NA,0,27670,1,3,200908,Smp,GBTFate2T0,C,NA,0,Fate2,comparable to blank,ok,ok,ok,something is wrong,7248,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate1Tlong_A,Isoleucine_13C-3 15N-1,NA,NA,NA,NA,1,3,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,NA,NA,NA,bad RT,something is wrong,NA,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate1Tlong_B,Isoleucine_13C-3 15N-1,4.27,NA,0,11839,1,3,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,2752,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate1Tlong_C,Isoleucine_13C-3 15N-1,5.19,NA,0,29351,1,3,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,comparable to blank,ok,ok,ok,something is wrong,10137,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate2Tlong_A,Isoleucine_13C-3 15N-1,4.84,NA,0,43141,1,3,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,14189,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate2Tlong_B,Isoleucine_13C-3 15N-1,3.93,NA,0,79652,1,3,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,comparable to blank,ok,ok,bad RT,something is wrong,28189,306.157565,5.2,21246,NA
Isoleucine,200908_Std_0.5uM_GBTFate1T0_A-1,Isoleucine_13C-3 15N-1,NA,NA,NA,NA,1,3,200908,Std,0,5uM,GBTFate1T0,NA,,NA,NA,NA,bad RT,something is wrong,NA,306.157565,5.2,21246,NA
Isoleucine,200908_Std_1.0uM_GBTFate1T0_A-1,Isoleucine_13C-3 15N-1,0.11,NA,0,223985,1,3,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,bad RT,something is wrong,84698,306.157565,5.2,21246,NA
Isoleucine,200908_Std_0uM_GBTFate1T0_A-1,Isoleucine_13C-3 15N-1,5.22,NA,0,16219,1,3,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,4559,306.157565,5.2,21246,NA
Isoleucine,200908_Smp_GBTFate2Tlong_C,Isoleucine_13C-3 15N-1,5.2,NA,0,25044,1,3,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,comparable to blank,ok,ok,ok,something is wrong,8640,306.157565,5.2,21246,NA
Isoleucine,200908_Std_2.5uM_GBTFate1T0_A-1,Isoleucine_13C-3 15N-1,NA,NA,NA,NA,1,3,200908,Std,2,5uM,GBTFate1T0,NA,,NA,NA,NA,bad RT,something is wrong,NA,306.157565,5.2,21246,NA
Isoleucine,200908_Std_0uM_GBTFate1T0_A-2,Isoleucine_13C-3 15N-1,4.85,NA,0,17863,1,3,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,bad RT,something is wrong,5488,306.157565,5.2,21246,NA
Isoleucine,200908_Std_0.5uM_GBTFate1T0_A-2,Isoleucine_13C-3 15N-1,4.8,NA,0,30270,1,3,200908,Std,0,5uM,GBTFate1T0,NA,,comparable to blank,ok,ok,bad RT,something is wrong,8890,306.157565,5.2,21246,NA
Isoleucine,200908_Std_1.0uM_GBTFate1T0_A-2,Isoleucine_13C-3 15N-1,5.19,NA,0,19425,1,3,200908,Std,1,0uM,GBTFate1T0,NA,,comparable to blank,ok,ok,ok,something is wrong,5925,306.157565,5.2,21246,NA
Isoleucine,200908_Std_2.5uM_GBTFate1T0_A-2,Isoleucine_13C-3 15N-1,5.34,NA,0,57725,1,3,200908,Std,2,5uM,GBTFate1T0,NA,,comparable to blank,ok,ok,ok,something is wrong,22822,306.157565,5.2,21246,NA
Leucine,191001_Std_AA_AA-IS,Leucine_13C-0 15N-0,5.31,465040544,8893496,368375872,0,0,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,465040544,302.150467,5.3,25096104,439944440
Leucine,200908_Blk_GBTFateBlk_A,Leucine_13C-0 15N-0,5.36,NA,0,11600265,0,0,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,13784877,302.150467,5.3,25096104,NA
Leucine,200908_Blk_GBTFateBlk_B,Leucine_13C-0 15N-0,5.36,NA,278741,19476724,0,0,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,25096104,302.150467,5.3,25096104,NA
Leucine,200908_Smp_GBTFate1T0_A,Leucine_13C-0 15N-0,5.36,NA,307919,40127380,0,0,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,49266916,302.150467,5.3,25096104,NA
Leucine,200908_Smp_GBTFate1T0_B,Leucine_13C-0 15N-0,5.36,264308288,1975118,215616832,0,0,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,264308288,302.150467,5.3,25096104,239212184
Leucine,200908_Smp_GBTFate1T0_C,Leucine_13C-0 15N-0,5.36,61622016,652256,51274348,0,0,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,61622016,302.150467,5.3,25096104,36525912
Leucine,200908_Smp_GBTFate2T0_A,Leucine_13C-0 15N-0,5.36,93387160,1046693,71283080,0,0,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,93387160,302.150467,5.3,25096104,68291056
Leucine,200908_Smp_GBTFate2T0_B,Leucine_13C-0 15N-0,5.36,81306424,1105778,65160732,0,0,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,81306424,302.150467,5.3,25096104,56210320
Leucine,200908_Smp_GBTFate2T0_C,Leucine_13C-0 15N-0,5.36,153924816,1681014,119268328,0,0,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,153924816,302.150467,5.3,25096104,128828712
Leucine,200908_Smp_GBTFate1Tlong_A,Leucine_13C-0 15N-0,5.36,176272720,2270217,139267824,0,0,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,176272720,302.150467,5.3,25096104,151176616
Leucine,200908_Smp_GBTFate1Tlong_B,Leucine_13C-0 15N-0,5.36,237703904,2792749,186302208,0,0,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,237703904,302.150467,5.3,25096104,212607800
Leucine,200908_Smp_GBTFate1Tlong_C,Leucine_13C-0 15N-0,5.36,92894640,465382,71560032,0,0,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,92894640,302.150467,5.3,25096104,67798536
Leucine,200908_Smp_GBTFate2Tlong_A,Leucine_13C-0 15N-0,5.35,115574096,1241802,89070792,0,0,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,115574096,302.150467,5.3,25096104,90477992
Leucine,200908_Smp_GBTFate2Tlong_B,Leucine_13C-0 15N-0,5.35,56380584,642725,45490968,0,0,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,56380584,302.150467,5.3,25096104,31284480
Leucine,200908_Std_0.5uM_GBTFate1T0_A-1,Leucine_13C-0 15N-0,5.36,117502768,2164253,92282432,0,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,117502768,302.150467,5.3,25096104,92406664
Leucine,200908_Std_1.0uM_GBTFate1T0_A-1,Leucine_13C-0 15N-0,5.37,258880752,3911806,206967088,0,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,258880752,302.150467,5.3,25096104,233784648
Leucine,200908_Std_0uM_GBTFate1T0_A-1,Leucine_13C-0 15N-0,5.39,NA,0,12089647,0,0,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,14914346,302.150467,5.3,25096104,NA
Leucine,200908_Smp_GBTFate2Tlong_C,Leucine_13C-0 15N-0,5.35,115807312,1381385,88253608,0,0,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,115807312,302.150467,5.3,25096104,90711208
Leucine,200908_Std_2.5uM_GBTFate1T0_A-1,Leucine_13C-0 15N-0,5.37,397324352,8245961,308738080,0,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,397324352,302.150467,5.3,25096104,372228248
Leucine,200908_Std_0uM_GBTFate1T0_A-2,Leucine_13C-0 15N-0,5.35,NA,724916,38143340,0,0,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,46238768,302.150467,5.3,25096104,NA
Leucine,200908_Std_0.5uM_GBTFate1T0_A-2,Leucine_13C-0 15N-0,5.35,383541344,6294063,302501024,0,0,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,383541344,302.150467,5.3,25096104,358445240
Leucine,200908_Std_1.0uM_GBTFate1T0_A-2,Leucine_13C-0 15N-0,5.35,690151872,11311872,536817856,0,0,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,690151872,302.150467,5.3,25096104,665055768
Leucine,200908_Std_2.5uM_GBTFate1T0_A-2,Leucine_13C-0 15N-0,5.35,1202838144,15344416,927825408,0,0,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1202838144,302.150467,5.3,25096104,1177742040
Leucine,191001_Std_AA_AA-IS,Leucine_13C-1 15N-0,5.31,79556632,928098,63573224,0,1,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,79556632,303.153821,5.3,4101890,75454742
Leucine,200908_Blk_GBTFateBlk_A,Leucine_13C-1 15N-0,5.36,NA,0,1800130,0,1,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,2318269,303.153821,5.3,4101890,NA
Leucine,200908_Blk_GBTFateBlk_B,Leucine_13C-1 15N-0,5.37,NA,0,3169290,0,1,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,4101890,303.153821,5.3,4101890,NA
Leucine,200908_Smp_GBTFate1T0_A,Leucine_13C-1 15N-0,5.36,NA,0,6779282,0,1,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,8051046,303.153821,5.3,4101890,NA
Leucine,200908_Smp_GBTFate1T0_B,Leucine_13C-1 15N-0,5.36,44017392,27778,36351780,0,1,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,44017392,303.153821,5.3,4101890,39915502
Leucine,200908_Smp_GBTFate1T0_C,Leucine_13C-1 15N-0,5.36,10384232,99064,8465163,0,1,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,10384232,303.153821,5.3,4101890,6282342
Leucine,200908_Smp_GBTFate2T0_A,Leucine_13C-1 15N-0,5.36,15663890,0,12169512,0,1,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,15663890,303.153821,5.3,4101890,11562000
Leucine,200908_Smp_GBTFate2T0_B,Leucine_13C-1 15N-0,5.36,13419496,45087,10721314,0,1,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,13419496,303.153821,5.3,4101890,9317606
Leucine,200908_Smp_GBTFate2T0_C,Leucine_13C-1 15N-0,5.36,25527912,64624,19798594,0,1,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,25527912,303.153821,5.3,4101890,21426022
Leucine,200908_Smp_GBTFate1Tlong_A,Leucine_13C-1 15N-0,5.36,29809882,68846,23857580,0,1,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,29809882,303.153821,5.3,4101890,25707992
Leucine,200908_Smp_GBTFate1Tlong_B,Leucine_13C-1 15N-0,5.36,40082192,565404,31981352,0,1,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,40082192,303.153821,5.3,4101890,35980302
Leucine,200908_Smp_GBTFate1Tlong_C,Leucine_13C-1 15N-0,5.36,15024495,177841,11728630,0,1,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,15024495,303.153821,5.3,4101890,10922605
Leucine,200908_Smp_GBTFate2Tlong_A,Leucine_13C-1 15N-0,5.35,19342934,209396,14797966,0,1,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,19342934,303.153821,5.3,4101890,15241044
Leucine,200908_Smp_GBTFate2Tlong_B,Leucine_13C-1 15N-0,5.35,9281169,0,7056982,0,1,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,9281169,303.153821,5.3,4101890,5179279
Leucine,200908_Std_0.5uM_GBTFate1T0_A-1,Leucine_13C-1 15N-0,5.37,19912114,290779,15900992,0,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,19912114,303.153821,5.3,4101890,15810224
Leucine,200908_Std_1.0uM_GBTFate1T0_A-1,Leucine_13C-1 15N-0,5.37,44933940,452223,34711244,0,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,44933940,303.153821,5.3,4101890,40832050
Leucine,200908_Std_0uM_GBTFate1T0_A-1,Leucine_13C-1 15N-0,5.39,NA,0,2125852,0,1,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,2564276,303.153821,5.3,4101890,NA
Leucine,200908_Smp_GBTFate2Tlong_C,Leucine_13C-1 15N-0,5.36,19826898,0,15391236,0,1,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,19826898,303.153821,5.3,4101890,15725008
Leucine,200908_Std_2.5uM_GBTFate1T0_A-1,Leucine_13C-1 15N-0,5.37,70271264,1181395,53894588,0,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,70271264,303.153821,5.3,4101890,66169374
Leucine,200908_Std_0uM_GBTFate1T0_A-2,Leucine_13C-1 15N-0,5.35,NA,0,6340851,0,1,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,7775250,303.153821,5.3,4101890,NA
Leucine,200908_Std_0.5uM_GBTFate1T0_A-2,Leucine_13C-1 15N-0,5.35,63976156,1140405,50730368,0,1,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,63976156,303.153821,5.3,4101890,59874266
Leucine,200908_Std_1.0uM_GBTFate1T0_A-2,Leucine_13C-1 15N-0,5.35,116124496,1852728,90862552,0,1,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,116124496,303.153821,5.3,4101890,112022606
Leucine,200908_Std_2.5uM_GBTFate1T0_A-2,Leucine_13C-1 15N-0,5.35,202072208,2726259,158742032,0,1,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,202072208,303.153821,5.3,4101890,197970318
Leucine,191001_Std_AA_AA-IS,Leucine_13C-2 15N-0,5.31,7790524,76629,6286457,0,2,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,7790524,304.157175,5.3,353427,7437097
Leucine,200908_Blk_GBTFateBlk_A,Leucine_13C-2 15N-0,5.37,NA,0,184497,0,2,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,188375,304.157175,5.3,353427,NA
Leucine,200908_Blk_GBTFateBlk_B,Leucine_13C-2 15N-0,5.37,NA,0,353696,0,2,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,ok,ok,ok,something is wrong,353427,304.157175,5.3,353427,NA
Leucine,200908_Smp_GBTFate1T0_A,Leucine_13C-2 15N-0,5.36,NA,0,611463,0,2,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,ok,ok,ok,something is wrong,656244,304.157175,5.3,353427,NA
Leucine,200908_Smp_GBTFate1T0_B,Leucine_13C-2 15N-0,5.36,4359455,0,3718153,0,2,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,4359455,304.157175,5.3,353427,4006028
Leucine,200908_Smp_GBTFate1T0_C,Leucine_13C-2 15N-0,5.36,907346,0,826559,0,2,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,907346,304.157175,5.3,353427,553919
Leucine,200908_Smp_GBTFate2T0_A,Leucine_13C-2 15N-0,5.36,1470364,0,1057010,0,2,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,1470364,304.157175,5.3,353427,1116937
Leucine,200908_Smp_GBTFate2T0_B,Leucine_13C-2 15N-0,5.36,1262353,0,1024030,0,2,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,1262353,304.157175,5.3,353427,908926
Leucine,200908_Smp_GBTFate2T0_C,Leucine_13C-2 15N-0,5.36,2445312,0,2056607,0,2,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,2445312,304.157175,5.3,353427,2091885
Leucine,200908_Smp_GBTFate1Tlong_A,Leucine_13C-2 15N-0,5.36,2914648,0,2479574,0,2,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,2914648,304.157175,5.3,353427,2561221
Leucine,200908_Smp_GBTFate1Tlong_B,Leucine_13C-2 15N-0,5.36,4039174,0,3465928,0,2,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,4039174,304.157175,5.3,353427,3685747
Leucine,200908_Smp_GBTFate1Tlong_C,Leucine_13C-2 15N-0,5.36,1408863,0,1153072,0,2,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,1408863,304.157175,5.3,353427,1055436
Leucine,200908_Smp_GBTFate2Tlong_A,Leucine_13C-2 15N-0,5.35,2210198,0,1661518,0,2,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,2210198,304.157175,5.3,353427,1856771
Leucine,200908_Smp_GBTFate2Tlong_B,Leucine_13C-2 15N-0,5.35,1037522,0,894706,0,2,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,1037522,304.157175,5.3,353427,684095
Leucine,200908_Std_0.5uM_GBTFate1T0_A-1,Leucine_13C-2 15N-0,5.37,1860567,0,1470276,0,2,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,1860567,304.157175,5.3,353427,1507140
Leucine,200908_Std_1.0uM_GBTFate1T0_A-1,Leucine_13C-2 15N-0,5.37,4238659,0,3307236,0,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,4238659,304.157175,5.3,353427,3885232
Leucine,200908_Std_0uM_GBTFate1T0_A-1,Leucine_13C-2 15N-0,5.39,NA,0,198166,0,2,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,231838,304.157175,5.3,353427,NA
Leucine,200908_Smp_GBTFate2Tlong_C,Leucine_13C-2 15N-0,5.35,2314833,0,1795135,0,2,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,2314833,304.157175,5.3,353427,1961406
Leucine,200908_Std_2.5uM_GBTFate1T0_A-1,Leucine_13C-2 15N-0,5.37,6700121,0,4991278,0,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,6700121,304.157175,5.3,353427,6346694
Leucine,200908_Std_0uM_GBTFate1T0_A-2,Leucine_13C-2 15N-0,5.36,NA,0,636176,0,2,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,ok,ok,ok,something is wrong,671974,304.157175,5.3,353427,NA
Leucine,200908_Std_0.5uM_GBTFate1T0_A-2,Leucine_13C-2 15N-0,5.35,6432624,0,5180243,0,2,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,6432624,304.157175,5.3,353427,6079197
Leucine,200908_Std_1.0uM_GBTFate1T0_A-2,Leucine_13C-2 15N-0,5.35,11049532,0,8708297,0,2,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,11049532,304.157175,5.3,353427,10696105
Leucine,200908_Std_2.5uM_GBTFate1T0_A-2,Leucine_13C-2 15N-0,5.35,19466376,0,14713627,0,2,200908,Std,2,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,19466376,304.157175,5.3,353427,19112949
Leucine,191001_Std_AA_AA-IS,Leucine_13C-3 15N-0,5.31,576443,0,471239,0,3,191001,Std,AA,AA,IS,NA,,ok,ok,ok,ok,all ok,576443,305.160529,5.3,0,576443
Leucine,200908_Blk_GBTFateBlk_A,Leucine_13C-3 15N-0,5.37,NA,0,0,0,3,200908,Blk,GBTFateBlk,A,NA,NA,FateB,comparable to blank,NA,too small,ok,something is wrong,0,305.160529,5.3,0,NA
Leucine,200908_Blk_GBTFateBlk_B,Leucine_13C-3 15N-0,5.37,NA,0,0,0,3,200908,Blk,GBTFateBlk,B,NA,NA,FateB,comparable to blank,NA,too small,ok,something is wrong,0,305.160529,5.3,0,NA
Leucine,200908_Smp_GBTFate1T0_A,Leucine_13C-3 15N-0,5.36,NA,0,0,0,3,200908,Smp,GBTFate1T0,A,NA,0,Fate1,comparable to blank,NA,too small,ok,something is wrong,0,305.160529,5.3,0,NA
Leucine,200908_Smp_GBTFate1T0_B,Leucine_13C-3 15N-0,5.36,345029,0,394173,0,3,200908,Smp,GBTFate1T0,B,NA,0,Fate1,ok,ok,ok,ok,all ok,345029,305.160529,5.3,0,345029
Leucine,200908_Smp_GBTFate1T0_C,Leucine_13C-3 15N-0,5.44,9715,0,37636,0,3,200908,Smp,GBTFate1T0,C,NA,0,Fate1,ok,ok,ok,ok,all ok,9715,305.160529,5.3,0,9715
Leucine,200908_Smp_GBTFate2T0_A,Leucine_13C-3 15N-0,5.36,75569,0,90017,0,3,200908,Smp,GBTFate2T0,A,NA,0,Fate2,ok,ok,ok,ok,all ok,75569,305.160529,5.3,0,75569
Leucine,200908_Smp_GBTFate2T0_B,Leucine_13C-3 15N-0,5.36,47816,0,102226,0,3,200908,Smp,GBTFate2T0,B,NA,0,Fate2,ok,ok,ok,ok,all ok,47816,305.160529,5.3,0,47816
Leucine,200908_Smp_GBTFate2T0_C,Leucine_13C-3 15N-0,5.36,135506,0,182393,0,3,200908,Smp,GBTFate2T0,C,NA,0,Fate2,ok,ok,ok,ok,all ok,135506,305.160529,5.3,0,135506
Leucine,200908_Smp_GBTFate1Tlong_A,Leucine_13C-3 15N-0,5.36,237985,0,270259,0,3,200908,Smp,GBTFate1Tlong,A,NA,96,Fate1,ok,ok,ok,ok,all ok,237985,305.160529,5.3,0,237985
Leucine,200908_Smp_GBTFate1Tlong_B,Leucine_13C-3 15N-0,5.35,236471,0,229657,0,3,200908,Smp,GBTFate1Tlong,B,NA,96,Fate1,ok,ok,ok,ok,all ok,236471,305.160529,5.3,0,236471
Leucine,200908_Smp_GBTFate1Tlong_C,Leucine_13C-3 15N-0,5.36,22759,0,43506,0,3,200908,Smp,GBTFate1Tlong,C,NA,96,Fate1,ok,ok,ok,ok,all ok,22759,305.160529,5.3,0,22759
Leucine,200908_Smp_GBTFate2Tlong_A,Leucine_13C-3 15N-0,5.35,123498,0,136603,0,3,200908,Smp,GBTFate2Tlong,A,NA,96,Fate2,ok,ok,ok,ok,all ok,123498,305.160529,5.3,0,123498
Leucine,200908_Smp_GBTFate2Tlong_B,Leucine_13C-3 15N-0,5.36,21814,0,104027,0,3,200908,Smp,GBTFate2Tlong,B,NA,96,Fate2,ok,ok,ok,ok,all ok,21814,305.160529,5.3,0,21814
Leucine,200908_Std_0.5uM_GBTFate1T0_A-1,Leucine_13C-3 15N-0,5.37,109628,0,139871,0,3,200908,Std,0,5uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,109628,305.160529,5.3,0,109628
Leucine,200908_Std_1.0uM_GBTFate1T0_A-1,Leucine_13C-3 15N-0,5.37,317050,0,301974,0,3,200908,Std,1,0uM,GBTFate1T0,NA,,ok,ok,ok,ok,all ok,317050,305.160529,5.3,0,317050
Leucine,200908_Std_0uM_GBTFate1T0_A-1,Leucine_13C-3 15N-0,5.36,NA,0,0,0,3,200908,Std,0uM,GBTFate1T0,A,NA,,comparable to blank,NA,too small,ok,something is wrong,0,305.160529,5.3,0,NA
Leucine,200908_Smp_GBTFate2Tlong_C,Leucine_13C-3 15N-0,5.35,143260,0,170288,0,3,200908,Smp,GBTFate2Tlong,C,NA,96,Fate2,ok,ok,ok,ok,all ok,143260,305.160529,5.3,0,143260
