Experiment,Timepoint,Incubation time (hr),Metabolite,Isotopologue,C.lab,N.lab,iso.mz,ionization,nM.in.Sample.ave,nM.in.sample.sd,MID.mean,MID.sd
Fate1,4,4.5,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,0.37289495707132225,0.07151517069255543,0.0696319248580617,2.0775815213111117e-4
Fate1,50,50,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,0.547017438710463,0.07353444135308831,0.070072391021432,7.61501791161851e-5
Fate1,8,9,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,0.3664956990598061,0.07373988120911953,0.0696879122143745,5.487535135176646e-4
Fate1,96,98,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,0.934014502856037,0.10555210861224852,0.07093926337290077,5.004994714021644e-4
Fate2,0,0.3,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,0.8896342552591738,0.14802044687676133,0.0706143138281416,3.165703388438605e-4
Fate2,12,13,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,1.1085354096841673,0.21317054778657332,0.07063196761629172,2.3401115979826878e-4
Fate2,24,25,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,1.1086968974464648,0.13989134922821816,0.07087643186790925,5.181513083854114e-4
Fate2,48,51,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,0.9370023591646971,0.037203263580321805,0.07049699779486256,2.754207396395456e-5
Fate2,5,6,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,0.8472220403193138,0.3203573105831225,0.07062180968497378,2.827229664406119e-4
Fate2,96,100,Homarine,Homarine_13C-1 15N-0,1,0,139.058857,pos,0.7078643512473768,0.035318840596980615,0.0707447520297344,3.5136643708074586e-5
Fate1,0,0.5,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,5.984537451932178e-4,1.5292405736155014e-4,1.0549768699191423e-4,2.7626824090524854e-5
Fate1,12,12.5,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,5.06454777519432e-4,1.874218815490752e-4,9.431517679381054e-5,2.009038550893274e-5
Fate1,36,36,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,0.0013245844013325852,1.2847333654035308e-4,1.559261979515071e-4,3.005732227449728e-6
Fate1,4,4.5,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,6.689598893638987e-4,1.272258206306271e-4,1.249357919116476e-4,2.178103675427033e-7
Fate1,50,50,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,0.0013327574561031734,3.4390100531208267e-4,1.6888241449459384e-4,2.2184430455374476e-5
Fate1,8,9,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,5.892637934306466e-4,2.651492705412757e-4,1.0794210662126193e-4,3.347189753988461e-5
Fate1,96,98,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,0.003273368133779983,3.688647385118296e-4,2.4867795977612657e-4,8.406795551794811e-6
Fate2,0,0.3,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,0.0021176404969482053,5.327295724654078e-4,1.6666466910005744e-4,1.67787657097726e-5
Fate2,12,13,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,0.0024397765240514674,3.922805320513115e-4,1.5613378447034795e-4,9.68707365103836e-6
Fate2,24,25,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,0.0029184442440202806,6.771600714863039e-4,1.8519576227884126e-4,2.1173323314841342e-5
Fate2,48,51,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,0.0020193442291945142,4.1290034367903234e-4,1.5274899073678934e-4,3.54541833477671e-5
Fate2,5,6,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,0.0020376967381755605,9.30533547462955e-4,1.6688885743439694e-4,1.2278043664626438e-5
Fate2,96,100,Homarine,Homarine_13C-1 15N-1,1,1,140.055893,pos,0.0024495554357765927,0.0010206066915286133,2.4236498738073052e-4,9.042185387652653e-5
Fate1,0,0.5,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.008142603528194861,0.0017534273676845275,0.0014191076162864355,1.6037031623637258e-5
Fate1,12,12.5,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.007754593716694809,0.001451134636568252,0.00146674990842815,1.4732364202646346e-5
Fate1,36,36,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.013138859948786837,0.0013940579954849805,0.001545606843177519,3.268493445821576e-5
Fate1,4,4.5,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.007735447296947627,0.0016512748539502357,0.001440597454982299,3.1176754667795995e-5
Fate1,50,50,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.011706495514783356,0.001588522766128339,0.0014994960161989622,1.0015201962502504e-5
Fate1,8,9,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.007501181180840226,0.001775132740189239,0.001418836438386551,7.074037419926691e-5
Fate1,96,98,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.021422610158395028,0.002594799378588469,0.0016261150439236098,2.373398003000167e-5
Fate2,0,0.3,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.020506955844447058,0.003858281932064955,0.0016237860612189512,4.568374948200152e-5
Fate2,12,13,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.02544106535103922,0.00531680737374829,0.0016176123225378751,6.694615494331224e-5
Fate2,24,25,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.025554939929757988,0.0033637623427260795,0.0016329958074793782,2.0370404982769474e-5
Fate2,48,51,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.02084019996892222,9.081191112080003e-4,0.001568115294718264,4.129750000001446e-5
Fate2,5,6,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.019145290885364225,0.007821007543479232,0.0015851235865982226,4.630594766561107e-5
Fate2,96,100,Homarine,Homarine_13C-2 15N-0,2,0,140.062211,pos,0.015714162053459796,6.067638591341413e-4,0.0015711206180804096,2.11528644140379e-5
Fate1,0,0.5,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,0,0,0,0
Fate1,12,12.5,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,2.3996901102752566e-4,2.0788930254063716e-4,4.1325497186422846e-5,3.608401517377058e-5
Fate1,36,36,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,0,0,0,0
Fate1,4,4.5,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,0,0,0,0
Fate1,50,50,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,3.9764437494333317e-4,3.6961581040838385e-4,5.56673811721658e-5,5.3296160825258146e-5
Fate1,8,9,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,3.5783487543690923e-4,6.197881849768073e-4,6.078216242854732e-5,1.0527779352014806e-4
Fate1,96,98,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,0,0,0,0
Fate2,0,0.3,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,3.7591375447399637e-4,3.868756159919402e-4,3.108683326572423e-5,2.9579345032306222e-5
Fate2,12,13,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,0,0,0,0
Fate2,24,25,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,2.896634279988057e-4,5.017117743885008e-4,2.042567858436429e-5,3.537831308719049e-5
Fate2,48,51,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,4.444745008250873e-4,4.307308606225701e-4,3.267439072900454e-5,3.1123573087597085e-5
Fate2,5,6,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,0,0,0,0
Fate2,96,100,Homarine,Homarine_13C-3 15N-0,3,0,141.065565,pos,2.9730430668730226e-4,2.988735351705742e-4,2.945362222892325e-5,2.8658723841591377e-5
Fate2,0,0.3,Homarine,Homarine_13C-3 15N-1,3,1,142.062601,pos,0,0,0,0
Fate2,12,13,Homarine,Homarine_13C-3 15N-1,3,1,142.062601,pos,0,0,0,0
Fate2,24,25,Homarine,Homarine_13C-3 15N-1,3,1,142.062601,pos,1.6070102857958245e-5,1.5349609239158415e-5,1.1106678134423069e-6,1.0796470150298723e-6
Fate2,48,51,Homarine,Homarine_13C-3 15N-1,3,1,142.062601,pos,6.886999910202601e-6,1.19286337561932e-5,4.962773282564666e-7,8.595775471847377e-7
Fate2,5,6,Homarine,Homarine_13C-3 15N-1,3,1,142.062601,pos,1.54310909527878e-5,2.6727433546444906e-5,1.5672960043159313e-6,2.7146363099748834e-6
Fate2,96,100,Homarine,Homarine_13C-3 15N-1,3,1,142.062601,pos,0,0,0,0
Fate1,0,0.5,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,1.2875621053261515,0.3703572962526,0.9935955395264604,0.005550342091868139
Fate1,12,12.5,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,1.3151281668487753,0.38609842349375606,0.990936415676052,0.0016460203163479958
Fate1,36,36,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,1.9046972891594192,0.23704871622488163,0.98902348105155,9.03306559559408e-4
Fate1,4,4.5,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,1.1145303344722823,0.19789225282927198,0.9945609077246499,0.004759349714840446
Fate1,50,50,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,2.0876668572643315,0.21543026762342943,0.9890962425452096,4.295838973196364e-4
Fate1,8,9,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,1.388979189390986,0.41115454722101774,0.9921130262931741,0.0020771711527633498
Fate1,96,98,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,4.563417862176719,0.6715228631603475,0.9866268049024457,6.586492883600839e-4
Fate2,0,0.3,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,0.6739766786372952,0.12947371631915414,0.9941990824888375,2.2967569919482396e-4
Fate2,12,13,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,0.880212078840641,0.06566453469240577,0.9918575121130077,0.0016376282722382637
Fate2,24,25,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,0.9811955748886452,0.03973361009220118,0.9904394226421925,0.0021231754235085127
Fate2,48,51,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,1.1151083580770516,0.06402915248738854,0.9901625110764091,0.00123551430439919
Fate2,5,6,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,0.8937023669442519,0.46572758314149415,0.9911920984595481,8.188927194385658e-4
Fate2,96,100,Isethionic acid,Isethionic acid_13C-0,0,0,124.990857,neg,1.2135730500707163,0.10417556737523698,0.9876656971722906,5.396429136648657e-4
Fate1,0,0.5,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.009032632695303034,0.008550154160061147,0.006404460473539563,0.0055503420918681405
Fate1,12,12.5,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.012434645169739581,0.005459260205932088,0.00906358432394803,0.0016460203163479732
Fate1,36,36,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.021274760414653877,0.004217193197946864,0.010976518948449955,9.033065595593992e-4
Fate1,4,4.5,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.0056593812793297405,0.005176403275185039,0.005439092275350126,0.004759349714840456
Fate1,50,50,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.023010736353491063,0.002514034489599638,0.010903757454790481,4.295838973196487e-4
Fate1,8,9,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.01136920747781243,0.005265279514999838,0.007886973706825836,0.002077171152763375
Fate1,96,98,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.06205154161124277,0.011198804874201926,0.01337319509755437,6.586492883600801e-4
Fate2,0,0.3,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.003931501678153369,7.785883727963453e-4,0.005800917511162473,2.296756991948125e-4
Fate2,12,13,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.0072691702137448674,0.0018124225332946478,0.008142487886992312,0.0016376282722382334
Fate2,24,25,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.00947233057554981,0.002096426476701205,0.00956057735780747,0.0021231754235085157
Fate2,48,51,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.011088424621085443,0.001631020543825842,0.009837488923590997,0.0012355143043991871
Fate2,5,6,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.008149947468455257,0.004922539511061141,0.008807901540451853,8.188927194385787e-4
Fate2,96,100,Isethionic acid,Isethionic acid_13C-1,1,0,125.994211,neg,0.01514032132464685,0.0012185518198869927,0.012334302827709434,5.396429136648605e-4
Fate1,0,0.5,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.3661194630067624,0.0589908166246655,0.984656067356769,0.002268473152939003
Fate1,12,12.5,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.3191643872552878,0.043823651999067396,0.9843573714616854,0.001967542670200835
Fate1,36,36,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.5741105860728386,0.0950385625624994,0.9831850483879593,0.001960278244289133
Fate1,4,4.5,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.34829829616981817,0.05730574599420032,0.9809492039594998,0.0034308894053235103
Fate1,50,50,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.5322376905346498,0.03448012398940393,0.9844092562743286,0.0036407710510440176
Fate1,8,9,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.5212105183373784,0.25296907839525556,0.9822219383382753,5.463296866555658e-4
Fate1,96,98,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,1.076478268908812,0.15798217957006105,0.9818907785535571,0.0017899458346245292
Fate2,0,0.3,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.33848690729142766,0.023426744670819975,0.984168681535143,8.888378292635736e-4
Fate2,12,13,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.4312629719916799,0.20381349571939972,0.9854047706952113,0.0012349689686141046
Fate2,24,25,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.2704098550482247,0.01551765913298872,0.9834250146421277,5.081817443226272e-4
Fate2,48,51,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.26867632014460213,0.026504104411073044,0.9812941375024794,0.0018560401340291007
Fate2,5,6,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.3044657371889476,0.06335660685040272,0.9825713331715155,8.960073662174222e-4
Fate2,96,100,L-Alanine,L-Alanine_13C-0 15N-0,0,0,90.055504,pos,0.2551054775955335,0.025797286249965516,0.9796244575662105,0.0057173601613316125
Fate1,0,0.5,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,5.233478131055631e-5,9.064650023288964e-5,1.5637619328833378e-4,2.7085151186960536e-4
Fate1,12,12.5,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,5.536447987151138e-5,4.9533636833396104e-5,1.5799070058391708e-4,1.3958570316171314e-4
Fate1,36,36,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,1.901665895844403e-4,1.1276273870254622e-4,3.1649102997817843e-4,1.4646967009082225e-4
Fate1,4,4.5,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,9.175414578171297e-5,9.784351070675688e-5,2.3269415784564503e-4,2.3409743517531983e-4
Fate1,50,50,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,1.6284447577027744e-4,2.820549057660395e-4,2.801444722939827e-4,4.8522445947274975e-4
Fate1,8,9,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,4.39612487269142e-5,7.614311635918802e-5,9.399932796293977e-5,1.6281161190914159e-4
Fate1,96,98,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,3.895349483105907e-4,4.2251964235596513e-4,3.2303914706593295e-4,3.3157780812429236e-4
Fate2,0,0.3,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,0,0,0,0
Fate2,12,13,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,0,0,0,0
Fate2,24,25,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,1.433759663227317e-4,1.6053293886223734e-4,5.251099486909578e-4,5.725938008458011e-4
Fate2,48,51,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,2.824362004314768e-4,3.678248741759614e-4,9.549066916999312e-4,0.001214940293995755
Fate2,5,6,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,4.123757343722478e-5,7.142557237412607e-5,1.0765214372354764e-4,1.8645898247289153e-4
Fate2,96,100,L-Alanine,L-Alanine_13C-0 15N-1,0,1,91.05254,pos,8.83245821105171e-4,6.093857566430403e-4,0.0035712250474686513,0.002807426928513904
Fate1,0,0.5,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.005739556305386704,0.0018529393473529577,0.015187556449942631,0.002331623650962961
Fate1,12,12.5,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.00502443045605303,9.570382977170876e-4,0.015484637837730676,0.0019444127743716941
Fate1,36,36,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.009758187627072158,0.002635921126053626,0.016498460582062505,0.0018738857803136644
Fate1,4,4.5,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.0066823244244427465,0.0017097145026770788,0.018818101882654575,0.003436040267114373
Fate1,50,50,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.008274850883089702,0.001938357246107399,0.015310599253377438,0.003618758572108726
Fate1,8,9,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.00943261819767692,0.004691039564667251,0.01768406233376175,4.316963883234733e-4
Fate1,96,98,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.019409997488031478,0.002736238682793669,0.017786182299376993,0.0019282989166228438
Fate2,0,0.3,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.005436183234538471,3.059565681968874e-4,0.015831318464856952,8.888378292635979e-4
Fate2,12,13,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.006553902175962871,0.003696743130481154,0.014595229304788754,0.001234968968614094
Fate2,24,25,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.00440956757051216,1.819380947019871e-4,0.016049875409181343,4.5681069428400104e-4
Fate2,48,51,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.004858098091021583,5.65004176582305e-4,0.017750955805820697,0.0011712334073615222
Fate2,5,6,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.00539763026958734,0.0013521203279376417,0.017321014684761053,7.319562561390011e-4
Fate2,96,100,L-Alanine,L-Alanine_13C-1 15N-0,1,0,91.058858,pos,0.004330670429779636,6.168250649258237e-4,0.016804317386320836,0.0033999342103099264
Fate1,0,0.5,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.11729859975433468,0.04148380329413054,0.9564968253234916,0.0014546404817659267
Fate1,12,12.5,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.15741137487872825,0.03938273836933587,0.9533463474595798,0.0020263700759164957
Fate1,36,36,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.3310632934041406,0.08953870432247342,0.9519000744907254,3.015453627296439e-4
Fate1,4,4.5,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.11598096940571723,0.03129063161274098,0.9530044464751394,0.0016217337216522657
Fate1,50,50,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.19322973347466324,0.02595003695173923,0.9513962933541624,0.0022811789655716253
Fate1,8,9,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.21060062188692077,0.12941997635843502,0.9528461772982918,0.0011236940426917854
Fate1,96,98,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.3636634354655819,0.17671838699261308,0.9530712382201234,0.0022650856415166857
Fate2,0,0.3,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.06462737569115647,0.010690674235415597,0.9552658532144,0.0014986798721743728
Fate2,12,13,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.1337099968527039,0.05408787357554566,0.9600329849916517,0.009457551652688547
Fate2,24,25,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.09661624908868041,0.02423332339493524,0.9507346243734317,0.0027338660321301706
Fate2,48,51,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.143106964559877,0.03017422636044708,0.9480517946575585,0.00492258289440366
Fate2,5,6,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.05815202619626207,0.01088852332654306,0.9543628191253339,0.0031508297066593412
Fate2,96,100,L-Arginine,L-Arginine_13C-0 15N-0,0,0,175.119501,pos,0.08395048312482871,0.013409948555325556,0.9398409476362662,0.0019418098620561349
Fate1,0,0.5,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,4.499767113756296e-4,3.3330032325334713e-4,0.0033742491291322086,0.0015273587099430554
Fate1,12,12.5,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,8.649192314164422e-4,3.804382961202492e-4,0.005081182481590907,0.001028071325347873
Fate1,36,36,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,0.0024885480959714852,6.339660027666631e-4,0.007181147719730324,1.6553911261689135e-4
Fate1,4,4.5,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,4.8036454549950684e-4,3.378191273708188e-4,0.0036581789193361304,0.0018496803679382409
Fate1,50,50,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,0.0013692042396832305,3.52486351631495e-4,0.006669463074563504,8.120142016662636e-4
Fate1,8,9,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,0.001381364004491839,0.0011444142125168267,0.005583220315208608,0.0018267650592921274
Fate1,96,98,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,0.0029116311716874377,0.0013540271747629021,0.007651772057904475,6.26284758145867e-4
Fate2,0,0.3,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,1.1232604274575543e-4,1.0482599081408024e-4,0.001509371729660338,0.0013839329771523975
Fate2,12,13,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,5.470540073401495e-4,4.964805035748582e-4,0.0034567493205862796,0.0018042886283598843
Fate2,24,25,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,5.140373181666358e-4,6.181689709494232e-4,0.004663017778385197,0.004739470687412073
Fate2,48,51,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,0.0013894732350850636,7.466096768169561e-4,0.00874200975115343,0.003669296705498248
Fate2,5,6,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,0,0,0,0
Fate2,96,100,L-Arginine,L-Arginine_13C-0 15N-1,0,1,176.116537,pos,0.0014575064505357991,2.3432576286174853e-4,0.016417589445205296,0.0020619709434971135
Fate1,0,0.5,L-Arginine,L-Arginine_13C-1 15N-0,1,0,176.122855,pos,0.004907195331575381,0.0016975440546010483,0.04012892554737624,6.333033099940325e-4
Fate1,12,12.5,L-Arginine,L-Arginine_13C-1 15N-0,1,0,176.122855,pos,0.006863568739616258,0.0017637006773185153,0.04157247005882934,0.0013991324992097991
Fate1,36,36,L-Arginine,L-Arginine_13C-1 15N-0,1,0,176.122855,pos,0.014258213756704755,0.003976164904988659,0.04091877778954424,4.6690350105086205e-4
Fate1,4,4.5,L-Arginine,L-Arginine_13C-1 15N-0,1,0,176.122855,pos,0.005220098595668091,0.001081409294907168,0.04333737460552453,0.0024928757422460757
Fate1,50,50,L-Arginine,L-Arginine_13C-1 15N-0,1,0,176.122855,pos,0.008539805135836617,0.0014125057333014425,0.041934243571274094,0.0015144768795402183
Fate1,8,9,L-Arginine,L-Arginine_13C-1 15N-0,1,0,176.122855,pos,0.009146236313956693,0.00558881279456148,0.04157060238649959,0.0011560967793810995
Fate1,96,98,L-Arginine,L-Arginine_13C-1 15N-0,1,0,176.122855,pos,0.014730510991409285,0.006312434379560848,0.03927698972197211,0.002029910731370697
