MassFeature,Protein Name,Experiment,Timepoint,type,replicate,Concentration_uM.in.vial,Time of day,Vol Filtered (L),Incubation time (hr),Time since last sample (hr),nM.in.sample
Carnitine_13C-0 15N-0,Carnitine,Fate2,96,Smp,C,0.03511896079029307,1000,2,100,49,0.008680938854549911
Carnitine_13C-0 15N-0,Carnitine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Carnitine_13C-0 15N-0,Carnitine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Choline_13C-0 15N-0,Choline,Fate1,0,Smp,A,0.5208463286268096,900,2,0.5,0,0.12874626781883233
Choline_13C-0 15N-0,Choline,Fate1,0,Smp,B,0.25758962242293265,900,2,0.5,0,0.06367272013464999
Choline_13C-0 15N-0,Choline,Fate1,0,Smp,C,0.43181366552664013,900,1.95,0.5,0,0.10947546728476419
Choline_13C-0 15N-0,Choline,Fate1,12,Smp,A,0.42152830895700966,1930,2,12.5,3.5,0.10419617759672004
Choline_13C-0 15N-0,Choline,Fate1,12,Smp,B,0.20690556267647156,1930,2,12.5,3.5,0.05114429635278808
Choline_13C-0 15N-0,Choline,Fate1,12,Smp,C,0.35883044964743044,1930,2,12.5,3.5,0.08869810274684951
Choline_13C-0 15N-0,Choline,Fate1,36,Smp,A,0.5858188593404251,1900,2,36,23.5,0.14480661111082854
Choline_13C-0 15N-0,Choline,Fate1,36,Smp,B,0.4708757858615746,1900,2,36,23.5,0.11639421592116975
Choline_13C-0 15N-0,Choline,Fate1,36,Smp,C,0.713098306085634,1900,2,36,23.5,0.17626839328695423
Choline_13C-0 15N-0,Choline,Fate1,4,Smp,A,0.2357601410215391,1200,2,4.5,4.25,0.058276763391977515
Choline_13C-0 15N-0,Choline,Fate1,4,Smp,B,0.4482111477241504,1200,2,4.5,4.25,0.11079181956877367
Choline_13C-0 15N-0,Choline,Fate1,4,Smp,C,0.27529637216004155,1200,2,4.5,4.25,0.06804959257966679
Choline_13C-0 15N-0,Choline,Fate1,50,Smp,A,0.5208837146714613,900,2,50,14,0.12875550915058961
Choline_13C-0 15N-0,Choline,Fate1,50,Smp,B,0.42886275894188597,900,2,50,14,0.10600915584031498
Choline_13C-0 15N-0,Choline,Fate1,50,Smp,C,0.38184787352187055,900,2,50,14,0.09438770302962611
Choline_13C-0 15N-0,Choline,Fate1,8,Smp,A,0.376523059526608,1600,2,9,4.5,0.09307148000751715
Choline_13C-0 15N-0,Choline,Fate1,8,Smp,B,0.8625211431404297,1600,2,9,4.5,0.2132037263024057
Choline_13C-0 15N-0,Choline,Fate1,8,Smp,C,0.4589115547358169,1600,2,9,4.5,0.11343681750996414
Choline_13C-0 15N-0,Choline,Fate1,96,Smp,A,0.6453505225779165,800,1.9,98,48,0.16791794158697534
Choline_13C-0 15N-0,Choline,Fate1,96,Smp,B,0.6369778644396461,800,1.8,98,48,0.17494715005698663
Choline_13C-0 15N-0,Choline,Fate1,96,Smp,C,0.9528857124996782,800,2,98,48,0.23554064298708713
Choline_13C-0 15N-0,Choline,Fate2,0,Smp,A,0.15027099342190284,700,2,0.3,0,0.03714498596064876
Choline_13C-0 15N-0,Choline,Fate2,0,Smp,B,0.1284752528690504,700,2,0.3,0,0.03175736950585767
Choline_13C-0 15N-0,Choline,Fate2,0,Smp,C,0.09346199161551726,700,2,0.3,0,0.02310255816746766
Choline_13C-0 15N-0,Choline,Fate2,12,Smp,A,0.21021126727308623,1900,2,13,7,0.05196142245300995
Choline_13C-0 15N-0,Choline,Fate2,12,Smp,B,0.21621580345909827,1900,2,13,7,0.05344566373770964
Choline_13C-0 15N-0,Choline,Fate2,12,Smp,C,0.15140240491694237,1900,2,13,7,0.037424655796735935
Choline_13C-0 15N-0,Choline,Fate2,24,Smp,A,0.22838369028034125,700,2,25,12,0.05645340312142995
Choline_13C-0 15N-0,Choline,Fate2,24,Smp,B,0.09522436697368382,700,2,25,12,0.023538193857668324
Choline_13C-0 15N-0,Choline,Fate2,24,Smp,C,0.20792063143954656,700,2,25,12,0.05139520781677005
Choline_13C-0 15N-0,Choline,Fate2,48,Smp,A,0.27302450004385864,900,2,51,26,0.06748801608417462
Choline_13C-0 15N-0,Choline,Fate2,48,Smp,B,0.13172759757054658,900,2,51,26,0.03256130575147151
Choline_13C-0 15N-0,Choline,Fate2,48,Smp,C,0.3768621692864397,900,2,51,26,0.09315530341868407
Choline_13C-0 15N-0,Choline,Fate2,5,Smp,A,0.11762469075060528,1300,2,6,5.75,0.029075255224339618
Choline_13C-0 15N-0,Choline,Fate2,5,Smp,B,0.16413457954100938,1300,2,6,5.75,0.04057187960147697
Choline_13C-0 15N-0,Choline,Fate2,5,Smp,C,0.06420455195684938,1300,2,6,5.75,0.015870509183040407
Choline_13C-0 15N-0,Choline,Fate2,96,Smp,A,0.1938698432289191,1000,2,100,49,0.04792204031494575
Choline_13C-0 15N-0,Choline,Fate2,96,Smp,B,0.15978040612512165,1000,2,100,49,0.039495585988715075
Choline_13C-0 15N-0,Choline,Fate2,96,Smp,C,0.1751543975549186,1000,2,100,49,0.04329583168360848
Choline_13C-0 15N-0,Choline,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Choline_13C-0 15N-0,Choline,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Creatine_13C-0 15N-0,Creatine,Fate1,0,Smp,A,0.03966678187840784,900,2,0.5,0,0.009805099589917373
Creatine_13C-0 15N-0,Creatine,Fate1,0,Smp,B,0.03349965793898542,900,2,0.5,0,0.008280668780411345
Creatine_13C-0 15N-0,Creatine,Fate1,0,Smp,C,0.056394710177573686,900,1.95,0.5,0,0.01429745684761762
Creatine_13C-0 15N-0,Creatine,Fate1,12,Smp,A,0.026254650445497883,1930,2,12.5,3.5,0.006489799528121137
Creatine_13C-0 15N-0,Creatine,Fate1,12,Smp,B,0.021918586244421844,1930,2,12.5,3.5,0.005417982271804489
Creatine_13C-0 15N-0,Creatine,Fate1,12,Smp,C,0.02146703237805023,1930,2,12.5,3.5,0.005306364176755643
Creatine_13C-0 15N-0,Creatine,Fate1,36,Smp,A,0.026582803244160687,1900,2,36,23.5,0.006570914524579934
Creatine_13C-0 15N-0,Creatine,Fate1,36,Smp,B,0.0255376630956012,1900,2,36,23.5,0.006312569815058009
Creatine_13C-0 15N-0,Creatine,Fate1,36,Smp,C,0.03257177525892236,1900,2,36,23.5,0.008051308553668821
Creatine_13C-0 15N-0,Creatine,Fate1,4,Smp,A,0.0177858259560877,1200,2,4.5,4.25,0.004396419031998798
Creatine_13C-0 15N-0,Creatine,Fate1,4,Smp,B,0.034751718286267864,1200,2,4.5,4.25,0.0085901614041216
Creatine_13C-0 15N-0,Creatine,Fate1,4,Smp,C,0.023979667113997613,1200,2,4.5,4.25,0.005927453981685357
Creatine_13C-0 15N-0,Creatine,Fate1,50,Smp,A,0.02409408069761485,900,2,50,14,0.00595573549404109
Creatine_13C-0 15N-0,Creatine,Fate1,50,Smp,B,0.017067032278115613,900,2,50,14,0.004218742818719805
Creatine_13C-0 15N-0,Creatine,Fate1,50,Smp,C,0.017694908268151874,900,2,50,14,0.0043739453917769015
Creatine_13C-0 15N-0,Creatine,Fate1,8,Smp,A,0.02097106935214216,1600,2,9,4.5,0.005183768729591514
Creatine_13C-0 15N-0,Creatine,Fate1,8,Smp,B,0.06224913380260898,1600,2,9,4.5,0.015387155887554238
Creatine_13C-0 15N-0,Creatine,Fate1,8,Smp,C,0.03266888097483973,1600,2,9,4.5,0.008075311791900717
Creatine_13C-0 15N-0,Creatine,Fate1,96,Smp,A,0.02119684667742858,800,1.9,98,48,0.005515345130566294
Creatine_13C-0 15N-0,Creatine,Fate1,96,Smp,B,0.029603234785156148,800,1.8,98,48,0.008130583254548294
Creatine_13C-0 15N-0,Creatine,Fate1,96,Smp,C,0.024004432369729635,800,2,98,48,0.005933575622698903
Creatine_13C-0 15N-0,Creatine,Fate2,0,Smp,A,0.05307628818360458,700,2,0.3,0,0.013119750755144606
Creatine_13C-0 15N-0,Creatine,Fate2,0,Smp,B,0.04568202562839019,700,2,0.3,0,0.011291987641663009
Creatine_13C-0 15N-0,Creatine,Fate2,0,Smp,C,0.0331178731062608,700,2,0.3,0,0.008186296660226251
Creatine_13C-0 15N-0,Creatine,Fate2,12,Smp,A,0.025835237385547258,1900,2,13,7,0.006386126211875475
Creatine_13C-0 15N-0,Creatine,Fate2,12,Smp,B,0.022306495131611447,1900,2,13,7,0.005513868176599261
Creatine_13C-0 15N-0,Creatine,Fate2,12,Smp,C,0.02301586166862448,1900,2,13,7,0.005689214126328391
Creatine_13C-0 15N-0,Creatine,Fate2,24,Smp,A,0.029057517604144704,700,2,25,12,0.0071826309181765155
Creatine_13C-0 15N-0,Creatine,Fate2,24,Smp,B,0.017214707968918008,700,2,25,12,0.004255246280476945
Creatine_13C-0 15N-0,Creatine,Fate2,24,Smp,C,0.02752890313582563,700,2,25,12,0.0068047778031342845
Creatine_13C-0 15N-0,Creatine,Fate2,48,Smp,A,0.023321554352402615,900,2,51,26,0.005764777281855894
Creatine_13C-0 15N-0,Creatine,Fate2,48,Smp,B,0.018913792493398727,900,2,51,26,0.004675237320468254
Creatine_13C-0 15N-0,Creatine,Fate2,48,Smp,C,0.053144655940723415,900,2,51,26,0.013136650353134287
Creatine_13C-0 15N-0,Creatine,Fate2,5,Smp,A,0.014249002605207572,1300,2,6,5.75,0.0035221634573059093
Creatine_13C-0 15N-0,Creatine,Fate2,5,Smp,B,0.026799089974132308,1300,2,6,5.75,0.006624377720405852
Creatine_13C-0 15N-0,Creatine,Fate2,5,Smp,C,0.013269143561842998,1300,2,6,5.75,0.0032799553665734315
Creatine_13C-0 15N-0,Creatine,Fate2,96,Smp,A,0.03819715448503444,1000,2,100,49,0.00944182729330738
Creatine_13C-0 15N-0,Creatine,Fate2,96,Smp,B,0.03129117784832366,1000,2,100,49,0.007734761948400964
Creatine_13C-0 15N-0,Creatine,Fate2,96,Smp,C,0.036481322499771186,1000,2,100,49,0.009017696504310108
Creatine_13C-0 15N-0,Creatine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Creatine_13C-0 15N-0,Creatine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Cytosine_13C-0 15N-0,Cytosine,Fate1,0,Smp,A,0.16961686066034187,900,2,0.5,0,0.04192702639709438
Cytosine_13C-0 15N-0,Cytosine,Fate1,0,Smp,B,0.046606998654659504,900,2,0.5,0,0.011520628640783102
Cytosine_13C-0 15N-0,Cytosine,Fate1,0,Smp,C,0.10926181294100751,900,1.95,0.5,0,0.027700577779327704
Cytosine_13C-0 15N-0,Cytosine,Fate1,12,Smp,A,0.08152104247771763,1930,2,12.5,3.5,0.02015091475325876
Cytosine_13C-0 15N-0,Cytosine,Fate1,12,Smp,B,0.13851095291339055,1930,2,12.5,3.5,0.03423806074748464
Cytosine_13C-0 15N-0,Cytosine,Fate1,12,Smp,C,0.1455010863288256,1930,2,12.5,3.5,0.035965928526001306
Cytosine_13C-0 15N-0,Cytosine,Fate1,36,Smp,A,0.19744475727840832,1900,2,36,23.5,0.048805711402458825
Cytosine_13C-0 15N-0,Cytosine,Fate1,36,Smp,B,0.21636694953829708,1900,2,36,23.5,0.053483025033206524
Cytosine_13C-0 15N-0,Cytosine,Fate1,36,Smp,C,0.2522554023275278,1900,2,36,23.5,0.06235417205000052
Cytosine_13C-0 15N-0,Cytosine,Fate1,4,Smp,A,0.05833210412697938,1200,2,4.5,4.25,0.014418918378800945
Cytosine_13C-0 15N-0,Cytosine,Fate1,4,Smp,B,0.13762772220553693,1200,2,4.5,4.25,0.034019737892912655
Cytosine_13C-0 15N-0,Cytosine,Fate1,4,Smp,C,0.08490432313865716,1200,2,4.5,4.25,0.0209872166222342
Cytosine_13C-0 15N-0,Cytosine,Fate1,50,Smp,A,0.227848422967338,900,2,50,14,0.05632109217855306
Cytosine_13C-0 15N-0,Cytosine,Fate1,50,Smp,B,0.19390106266740387,900,2,50,14,0.047929757343880004
Cytosine_13C-0 15N-0,Cytosine,Fate1,50,Smp,C,0.1594087835138516,900,2,50,14,0.03940372583417727
Cytosine_13C-0 15N-0,Cytosine,Fate1,8,Smp,A,0.10432766238021308,1600,2,9,4.5,0.025788407104890276
Cytosine_13C-0 15N-0,Cytosine,Fate1,8,Smp,B,0.07223490805157066,1600,2,9,4.5,0.017855506138240915
Cytosine_13C-0 15N-0,Cytosine,Fate1,8,Smp,C,0.13298291879095728,1600,2,9,4.5,0.03287160441954076
Cytosine_13C-0 15N-0,Cytosine,Fate1,96,Smp,A,0.1736926968010101,800,1.9,98,48,0.04519423025956388
Cytosine_13C-0 15N-0,Cytosine,Fate1,96,Smp,B,0.18864743540793125,800,1.8,98,48,0.05181236748189093
Cytosine_13C-0 15N-0,Cytosine,Fate1,96,Smp,C,0.3463773746832808,800,2,98,48,0.08561986865671123
Cytosine_13C-0 15N-0,Cytosine,Fate2,0,Smp,A,0.13716977445078687,700,2,0.3,0,0.0339065393139085
Cytosine_13C-0 15N-0,Cytosine,Fate2,0,Smp,B,0.17791217710537807,700,2,0.3,0,0.04397751801808806
Cytosine_13C-0 15N-0,Cytosine,Fate2,0,Smp,C,0.098724720716239,700,2,0.3,0,0.024403434631444735
Cytosine_13C-0 15N-0,Cytosine,Fate2,12,Smp,A,0.1781315129483356,1900,2,13,7,0.04403173491398925
Cytosine_13C-0 15N-0,Cytosine,Fate2,12,Smp,B,0.19646368263067546,1900,2,13,7,0.04856320283053457
Cytosine_13C-0 15N-0,Cytosine,Fate2,12,Smp,C,0.14242668110646386,1900,2,13,7,0.03520597654710311
Cytosine_13C-0 15N-0,Cytosine,Fate2,24,Smp,A,0.15409177188044496,700,2,25,12,0.03808943145188759
Cytosine_13C-0 15N-0,Cytosine,Fate2,24,Smp,B,0.07824303808737613,700,2,25,12,0.01934063577469155
Cytosine_13C-0 15N-0,Cytosine,Fate2,24,Smp,C,0.2072124253099376,700,2,25,12,0.051220148704279114
Cytosine_13C-0 15N-0,Cytosine,Fate2,48,Smp,A,0.197421230030082,900,2,51,26,0.0487998957803692
Cytosine_13C-0 15N-0,Cytosine,Fate2,48,Smp,B,0.13993590288937102,900,2,51,26,0.03459028938221399
Cytosine_13C-0 15N-0,Cytosine,Fate2,48,Smp,C,0.16957199360191827,900,2,51,26,0.04191593585847951
Cytosine_13C-0 15N-0,Cytosine,Fate2,5,Smp,A,0.12466187304967959,1300,2,6,5.75,0.030814752859573465
Cytosine_13C-0 15N-0,Cytosine,Fate2,5,Smp,B,0.1330873169164608,1300,2,6,5.75,0.032897410244190226
Cytosine_13C-0 15N-0,Cytosine,Fate2,5,Smp,C,0.11012805402920847,1300,2,6,5.75,0.027222186581966613
Cytosine_13C-0 15N-0,Cytosine,Fate2,96,Smp,A,0.15351214863725546,1000,2,100,49,0.037946156314481054
Cytosine_13C-0 15N-0,Cytosine,Fate2,96,Smp,B,0.15931882597381747,1000,2,100,49,0.0393814895297147
Cytosine_13C-0 15N-0,Cytosine,Fate2,96,Smp,C,0.19705783690177953,1000,2,100,49,0.048710069844294546
Cytosine_13C-0 15N-0,Cytosine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Cytosine_13C-0 15N-0,Cytosine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,0,Smp,A,0.04187823157668583,900,2,0.5,0,0.010351740469335718
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,0,Smp,B,0.004812034945470529,900,2,0.5,0,0.0011894708780543753
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,0,Smp,C,0.012526578366344979,900,1.95,0.5,0,0.003175798103708302
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,12,Smp,A,0.014583636569597182,1930,2,12.5,3.5,0.003604880511516829
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,12,Smp,B,0.017439517988863434,1930,2,12.5,3.5,0.004310816319940523
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,12,Smp,C,0.0179075024803149,1930,2,12.5,3.5,0.004426495846434106
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,36,Smp,A,0.036405199985921545,1900,2,36,23.5,0.008998880033853329
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,36,Smp,B,0.04985430917884242,1900,2,36,23.5,0.012323320504887462
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,36,Smp,C,0.0654596262938619,1900,2,36,23.5,0.016180746824825412
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,4,Smp,A,0.007910167875763601,1200,2,4.5,4.25,0.0019552880299837524
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,4,Smp,B,0.04233375389798315,1200,2,4.5,4.25,0.010464339513529462
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,4,Smp,C,0.008251653745915742,1200,2,4.5,4.25,0.0020396987839404264
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,50,Smp,A,0.05151717752181616,900,2,50,14,0.012734359387692663
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,50,Smp,B,0.06751869882129766,900,2,50,14,0.016689722099307164
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,50,Smp,C,0.03174896979373702,900,2,50,14,0.007847922013414542
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,8,Smp,A,0.030522950484324015,1600,2,9,4.5,0.0075448663870517725
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,8,Smp,B,0.019554098624726183,1600,2,9,4.5,0.004833512458717317
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,8,Smp,C,0.022072922164047718,1600,2,9,4.5,0.005456132053323742
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,96,Smp,A,0.013653106510845288,800,1.9,98,48,0.0035524904084850636
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,96,Smp,B,0.018401368701802548,800,1.8,98,48,0.005053969990558777
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,96,Smp,C,0.035149225563051334,800,2,98,48,0.008688419902845449
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,0,Smp,A,0.01423271049686311,700,2,0.3,0,0.0035181362653512694
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,0,Smp,B,0.018254763927987503,700,2,0.3,0,0.004512334246146138
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,0,Smp,C,0.010268699523957843,700,2,0.3,0,0.0025382856063287263
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,12,Smp,A,0.04474609885345502,1900,2,13,7,0.011060639021922702
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,12,Smp,B,0.037693615173296044,1900,2,13,7,0.009317359089303139
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,12,Smp,C,0.023199293709079263,1900,2,13,7,0.005734556080968273
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,24,Smp,A,0.01965106329197589,700,2,25,12,0.004857480831599214
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,24,Smp,B,0.011462211727619624,700,2,25,12,0.00283330590957787
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,24,Smp,C,0.05141413769730374,700,2,25,12,0.012708889316937522
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,48,Smp,A,0.058431374308376756,900,2,51,26,0.014443456644039955
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,48,Smp,B,0.028091895140743724,900,2,51,26,0.006943941920189973
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,48,Smp,C,0.0635497763055527,900,2,51,26,0.015708657372381887
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,5,Smp,A,0.01691912495985681,1300,2,6,5.75,0.004182182101743806
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,5,Smp,B,0.04843193121297873,1300,2,6,5.75,0.011971727636765503
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,5,Smp,C,0.01248287085157362,1300,2,6,5.75,0.0030855992362309784
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,96,Smp,A,0.026403234287029786,1000,2,100,49,0.006526527472629937
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,96,Smp,B,0.021754136197349935,1000,2,100,49,0.005377332412835607
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate2,96,Smp,C,0.03738337529144322,1000,2,100,49,0.009240671927040879
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Deoxyadenosine_13C-0 15N-0,Deoxyadenosine,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,0,Smp,A,2.389006724442558,700,2,0.3,0,0.5905306088592078
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,0,Smp,B,2.0549346127230472,700,2,0.3,0,0.5079524371369677
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,0,Smp,C,1.2066585033484551,700,2,0.3,0,0.29826989324769343
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,12,Smp,A,1.6384603643500326,1900,2,13,7,0.4050055559291368
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,12,Smp,B,3.495674185697338,1900,2,13,7,0.8640840497152394
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,12,Smp,C,2.9987745924345464,1900,2,13,7,0.7412570955885874
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,24,Smp,A,1.956530953561711,700,2,25,12,0.48362836464107417
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,24,Smp,B,3.7713632962278747,700,2,25,12,0.932230721983581
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,24,Smp,C,2.505592500628329,700,2,25,12,0.6193490582553146
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,48,Smp,A,2.100948780535033,900,2,51,26,0.519326525897853
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,48,Smp,B,3.460272318374394,900,2,51,26,0.8553331801379053
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,48,Smp,C,1.4378841191867138,900,2,51,26,0.35542578247469986
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,5,Smp,A,2.411776143958163,1300,2,6,5.75,0.5961589057712051
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,5,Smp,B,2.830475924721861,1300,2,6,5.75,0.6996559089122478
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,5,Smp,C,1.857188978931,1300,2,6,5.75,0.4590723530720241
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,96,Smp,A,1.6949458479827273,1000,2,100,49,0.4189680143433571
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,96,Smp,B,1.5282120942653399,1000,2,100,49,0.37775365354113516
Dimethylsulfoniopropionate_13C-0,DMSP,Fate2,96,Smp,C,2.0606360263811427,1000,2,100,49,0.5093617505744
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,0,Smp,A,2.4422451302089736,900,2,0.5,0,0.6036904329192555
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,0,Smp,B,7.9599975387020026,900,2,0.5,0,1.9676052582666193
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,0,Smp,C,6.250744990638503,900,1.95,0.5,0,1.584718788122355
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,12,Smp,A,2.5926417514504774,1930,2,12.5,3.5,0.6408664724018721
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,12,Smp,B,0.6731008393038039,1930,2,12.5,3.5,0.16638155279804295
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,12,Smp,C,1.643926170633103,1930,2,12.5,3.5,0.40635663036489467
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,36,Smp,A,2.066988406285614,1900,2,36,23.5,0.5109319741883867
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,36,Smp,B,1.4779688610992265,1900,2,36,23.5,0.3653341962122475
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,36,Smp,C,1.561294439418712,1900,2,36,23.5,0.3859311681651134
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,4,Smp,A,2.9086266853161478,1200,2,4.5,4.25,0.7189737349210141
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,4,Smp,B,1.5732113623436714,1200,2,4.5,4.25,0.38887687261985765
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,4,Smp,C,3.1445280553061803,1200,2,4.5,4.25,0.7772854082309504
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,50,Smp,A,1.298840877776716,900,2,50,14,0.3210561471080339
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,50,Smp,B,1.0148809040519227,900,2,50,14,0.25086502773624797
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,50,Smp,C,1.8339831556945632,900,2,50,14,0.4533361829789535
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,8,Smp,A,0.6923652628730147,1600,2,9,4.5,0.17114346144537093
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,8,Smp,B,2.44946572882853,1600,2,9,4.5,0.6054752686233615
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,8,Smp,C,2.1537281554116245,1600,2,9,4.5,0.532372883642348
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,96,Smp,A,1.9706348002813125,800,1.9,98,48,0.5127522605251263
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,96,Smp,B,3.1815309135092487,800,1.8,98,48,0.8738133571192291
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,96,Smp,C,1.6297227960163285,800,2,98,48,0.40284574553795627
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,NA,Blk,A,NA,NA,NA,NA,NA,NA
Dimethylsulfoniopropionate_13C-0,DMSP,Fate1,NA,Blk,B,NA,NA,NA,NA,NA,NA
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,0,Smp,A,1.4984862474309022,900,2,0.5,0,0.3704058205482867
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,0,Smp,B,0.8171317966288618,900,2,0.5,0,0.20198408503603293
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,0,Smp,C,1.3967749641358447,900,1.95,0.5,0,0.35411707432635114
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,12,Smp,A,1.4425774609180584,1930,2,12.5,3.5,0.3565859139727985
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,12,Smp,B,1.1208652479102637,1930,2,12.5,3.5,0.27706294441344503
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,12,Smp,C,1.0601637385573925,1930,2,12.5,3.5,0.2620583406548733
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,36,Smp,A,2.3090594568035745,1900,2,36,23.5,0.5707687102624196
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,36,Smp,B,1.672866278210889,1900,2,36,23.5,0.4135102390900224
Glycerophosphocholine_13C-0 15N-0,Glycerophosphocholine,Fate1,36,Smp,C,3.0191170246359174,1900,2,36,23.5,0.746285473596337
