MassFeature,Protein Name,Experiment,Timepoint,type,replicate,Concentration_uM.in.vial
Taurine_13C-0 15N-0,Taurine,Fate1,4,Smp,C,1.9496798368392547
Taurine_13C-0 15N-0,Taurine,Fate1,50,Smp,A,3.4983103983492403
Taurine_13C-0 15N-0,Taurine,Fate1,50,Smp,B,2.841873452654543
Taurine_13C-0 15N-0,Taurine,Fate1,50,Smp,C,3.94965430490904
Taurine_13C-0 15N-0,Taurine,Fate1,8,Smp,A,1.8247566290174349
Taurine_13C-0 15N-0,Taurine,Fate1,8,Smp,B,1.9829619138952468
Taurine_13C-0 15N-0,Taurine,Fate1,8,Smp,C,2.156949559487249
Taurine_13C-0 15N-0,Taurine,Fate1,96,Smp,A,6.1134505604428515
Taurine_13C-0 15N-0,Taurine,Fate1,96,Smp,B,6.119277813967422
Taurine_13C-0 15N-0,Taurine,Fate1,96,Smp,C,8.82104171819047
Taurine_13C-0 15N-0,Taurine,Fate2,0,Smp,A,0.8780149846333571
Taurine_13C-0 15N-0,Taurine,Fate2,0,Smp,B,0.803141037725938
Taurine_13C-0 15N-0,Taurine,Fate2,0,Smp,C,0.6582146849553376
Taurine_13C-0 15N-0,Taurine,Fate2,12,Smp,A,0.9081364635597386
Taurine_13C-0 15N-0,Taurine,Fate2,12,Smp,B,1.046548970703488
Taurine_13C-0 15N-0,Taurine,Fate2,12,Smp,C,0.8872544409777938
Taurine_13C-0 15N-0,Taurine,Fate2,24,Smp,A,0.7409808552177951
Taurine_13C-0 15N-0,Taurine,Fate2,24,Smp,B,0.9578288389890158
Taurine_13C-0 15N-0,Taurine,Fate2,24,Smp,C,0.9429048499513208
Taurine_13C-0 15N-0,Taurine,Fate2,48,Smp,A,1.0015479499148263
Taurine_13C-0 15N-0,Taurine,Fate2,48,Smp,B,0.868798872404503
Taurine_13C-0 15N-0,Taurine,Fate2,48,Smp,C,0.7532790738807867
Taurine_13C-0 15N-0,Taurine,Fate2,5,Smp,A,0.5859778962744321
Taurine_13C-0 15N-0,Taurine,Fate2,5,Smp,B,1.2060674388015626
Taurine_13C-0 15N-0,Taurine,Fate2,5,Smp,C,0.7569101010243738
Taurine_13C-0 15N-0,Taurine,Fate2,96,Smp,A,0.6017371946464324
Taurine_13C-0 15N-0,Taurine,Fate2,96,Smp,B,0.6156634887441509
Taurine_13C-0 15N-0,Taurine,Fate2,96,Smp,C,0.5949458430050579
Taurine_13C-0 15N-0,Taurine,Fate1,NA,Blk,A,NA
Taurine_13C-0 15N-0,Taurine,Fate1,NA,Blk,B,NA
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,0,Smp,A,0.21408887071051075
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,0,Smp,B,0.24096648490293252
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,0,Smp,C,0.3321786485510832
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,12,Smp,A,0.2529047661940273
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,12,Smp,B,0.19113447375052528
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,12,Smp,C,0.19985343335635858
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,36,Smp,A,0.33412839064033123
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,36,Smp,B,0.3350316345879514
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,36,Smp,C,0.42957479943834553
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,4,Smp,A,0.18743477747347345
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,4,Smp,B,0.2685745960187779
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,4,Smp,C,0.2512861996732611
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,50,Smp,A,0.3192874365678618
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,50,Smp,B,0.21227229742392736
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,50,Smp,C,0.2501967229602678
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,8,Smp,A,0.14203321396948837
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,8,Smp,B,0.21972928774051753
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,8,Smp,C,0.28612412535253184
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,96,Smp,A,0.2849874138479733
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,96,Smp,B,0.3744034988350679
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,96,Smp,C,0.4870798040824832
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,0,Smp,A,0.12217041739132287
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,0,Smp,B,0.09614372339602145
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,0,Smp,C,0.07035078610305244
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,12,Smp,A,0.08321444831313271
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,12,Smp,B,0.10828248653750612
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,12,Smp,C,0.09986552194699129
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,24,Smp,A,0.07763356631975234
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,24,Smp,B,0.08737817090139759
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,24,Smp,C,0.11660022799461292
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,48,Smp,A,0.09832455048416125
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,48,Smp,B,0.08648703636287848
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,48,Smp,C,0.10273830866044122
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,5,Smp,A,0.08616521753934679
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,5,Smp,B,0.09277493667368898
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,5,Smp,C,0.05433382566697863
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,96,Smp,A,0.12982533351301986
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,96,Smp,B,0.07734387733240289
Trigonelline_13C-0 15N-0,Trigonelline,Fate2,96,Smp,C,0.10156477159850169
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,NA,Blk,A,NA
Trigonelline_13C-0 15N-0,Trigonelline,Fate1,NA,Blk,B,NA
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,0,Smp,A,0.6268555018428591
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,0,Smp,B,0.6174755770789103
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,0,Smp,C,1.8120495515859951
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,12,Smp,A,1.0616315891612647
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,12,Smp,B,0.29899845899766814
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,12,Smp,C,0.3076461926319623
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,36,Smp,A,0.5096986429995424
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,36,Smp,B,0.24571505081269193
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,36,Smp,C,0.7774067696929946
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,4,Smp,A,0.6876080858792013
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,4,Smp,B,0.3843134498309103
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,4,Smp,C,0.5655672879130759
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,50,Smp,A,0.7237366631826236
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,50,Smp,B,0.21594906405720724
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,50,Smp,C,0.36914366650521013
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,8,Smp,A,0.2780043612040202
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,8,Smp,B,0.9987831801702569
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,8,Smp,C,0.7423736411838036
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,96,Smp,A,0.19827671000995903
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,96,Smp,B,0.4687146553566503
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,96,Smp,C,0.9099414963578215
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,0,Smp,A,0.5452965941166991
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,0,Smp,B,0.4336846796048403
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,0,Smp,C,0.23199894108664296
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,12,Smp,A,0.256551941161595
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,12,Smp,B,0.2901543201688374
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,12,Smp,C,0.8985703279693069
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,24,Smp,A,0.11964940285065154
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,24,Smp,B,0.18940846331693195
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,24,Smp,C,0.28597423174959957
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,48,Smp,A,0.4526166316039516
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,48,Smp,B,0.24879335029019958
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,48,Smp,C,0.12395001115502238
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,5,Smp,A,0.24043687882974604
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,5,Smp,B,0.1900151866616454
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,5,Smp,C,0.07845871372504058
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,96,Smp,A,0.07899290930490338
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,96,Smp,B,0.0508003645101431
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate2,96,Smp,C,0.12874740760985617
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,NA,Blk,A,NA
Trimethylamine N-oxide_13C-0 15N-0,Trimethylamine N-oxide,Fate1,NA,Blk,B,NA
