Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk,Area.filled.w.background,all.area,MID
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_B,L-Tryptophan_13C-1 15N-0,1.95,39016,0,13509,CyanoAq,0,1,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,ok,ok,ok,ok,all ok,39016,206.101057,2.07,RP,3227,35789,35789,282230,0.12680792261630586
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_C,L-Tryptophan_13C-1 15N-0,1.96,114435,0,33025,CyanoAq,0,1,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,ok,ok,ok,ok,all ok,114435,206.101057,2.07,RP,3227,111208,111208,1307496,0.0850541798980647
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_A,L-Tryptophan_13C-1 15N-0,1.94,103791,0,33348,CyanoAq,0,1,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,ok,ok,ok,ok,all ok,103791,206.101057,2.07,RP,3227,100564,100564,1435032,0.07007787979640873
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_B,L-Tryptophan_13C-1 15N-0,1.94,95749,0,26322,CyanoAq,0,1,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,ok,ok,ok,ok,all ok,95749,206.101057,2.07,RP,3227,92522,92522,1141749,0.08103532387591318
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_C,L-Tryptophan_13C-1 15N-0,1.94,110097,0,31960,CyanoAq,0,1,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,ok,ok,ok,ok,all ok,110097,206.101057,2.07,RP,3227,106870,106870,1227505,0.08706278182166265
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_A,L-Tryptophan_13C-1 15N-0,1.94,283059,0,90123,CyanoAq,0,1,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,ok,ok,ok,ok,all ok,283059,206.101057,2.07,RP,3227,279832,279832,3293103,0.08497517387096608
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_B,L-Tryptophan_13C-1 15N-0,1.95,193461,0,52726,CyanoAq,0,1,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,ok,ok,ok,ok,all ok,193461,206.101057,2.07,RP,3227,190234,190234,2405491,0.07908323082480874
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_C,L-Tryptophan_13C-1 15N-0,1.95,339119,0,97123,CyanoAq,0,1,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,ok,ok,ok,ok,all ok,339119,206.101057,2.07,RP,3227,335892,335892,4046429,0.08300948811903039
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_A,L-Tryptophan_13C-1 15N-0,1.94,78756,0,24711,CyanoAq,0,1,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,ok,ok,ok,ok,all ok,78756,206.101057,2.07,RP,3227,75529,75529,670811,0.11259356212107434
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_B,L-Tryptophan_13C-1 15N-0,1.94,141241,0,45179,CyanoAq,0,1,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,ok,ok,ok,ok,all ok,141241,206.101057,2.07,RP,3227,138014,138014,1554025,0.08881066906903042
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_C,L-Tryptophan_13C-1 15N-0,1.95,83945,0,26686,CyanoAq,0,1,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,ok,ok,ok,ok,all ok,83945,206.101057,2.07,RP,3227,80718,80718,811678,0.09944583935994322
L-Tryptophan,200612_Smp_GBTFate1MT50-pos_A,L-Tryptophan_13C-1 15N-0,1.95,244030,0,76030,CyanoAq,0,1,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,ok,ok,ok,ok,all ok,244030,206.101057,2.07,RP,3227,240803,240803,2974055,0.08096790409054305
L-Tryptophan,200612_Smp_GBTFate1MT50-pos_B,L-Tryptophan_13C-1 15N-0,1.95,180603,0,51265,CyanoAq,0,1,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,ok,ok,ok,ok,all ok,180603,206.101057,2.07,RP,3227,177376,177376,2054799,0.08632279848296598
L-Tryptophan,200612_Smp_GBTFate1MT50-pos_C,L-Tryptophan_13C-1 15N-0,1.94,136204,0,48617,CyanoAq,0,1,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,ok,ok,ok,ok,all ok,136204,206.101057,2.07,RP,3227,132977,132977,1663974,0.07991531117673714
L-Tryptophan,200612_Smp_GBTFate1MTlong-pos_A,L-Tryptophan_13C-1 15N-0,1.95,257885,12,84566,CyanoAq,0,1,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,ok,ok,ok,ok,all ok,257885,206.101057,2.07,RP,3227,254658,254658,2960075,0.08603092827039856
L-Tryptophan,200612_Smp_GBTFate1MTlong-pos_B,L-Tryptophan_13C-1 15N-0,1.94,342457,0,103797,CyanoAq,0,1,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,ok,ok,ok,ok,all ok,342457,206.101057,2.07,RP,3227,339230,339230,4069120,0.0833669196288141
L-Tryptophan,200612_Smp_GBTFate1MTlong-pos_C,L-Tryptophan_13C-1 15N-0,1.94,373010,0,111351,CyanoAq,0,1,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,ok,ok,ok,ok,all ok,373010,206.101057,2.07,RP,3227,369783,369783,4471814,0.08269194559523271
L-Tryptophan,200612_Smp_GBTFate2MT0-pos_A,L-Tryptophan_13C-1 15N-0,1.95,83001,0,21960,CyanoAq,0,1,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,ok,ok,ok,ok,all ok,83001,206.101057,2.07,RP,3227,79774,79774,804295,0.09918500052841309
L-Tryptophan,200612_Smp_GBTFate2MT0-pos_B,L-Tryptophan_13C-1 15N-0,1.95,72574,0,22421,CyanoAq,0,1,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,ok,ok,ok,ok,all ok,72574,206.101057,2.07,RP,3227,69347,69347,627330,0.11054309534057036
L-Tryptophan,200612_Smp_GBTFate2MT0-pos_C,L-Tryptophan_13C-1 15N-0,1.95,58005,0,19930,CyanoAq,0,1,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,ok,ok,ok,ok,all ok,58005,206.101057,2.07,RP,3227,54778,54778,600447,0.09122870128420993
L-Tryptophan,200612_Smp_GBTFate2MT12-pos_A,L-Tryptophan_13C-1 15N-0,1.94,125875,0,45732,CyanoAq,0,1,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,ok,ok,ok,ok,all ok,125875,206.101057,2.07,RP,3227,122648,122648,1415055,0.08667366286116088
L-Tryptophan,200612_Smp_GBTFate2MT12-pos_B,L-Tryptophan_13C-1 15N-0,1.94,102341,0,31996,CyanoAq,0,1,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,ok,ok,ok,ok,all ok,102341,206.101057,2.07,RP,3227,99114,99114,1144076,0.08663235659169495
L-Tryptophan,200612_Smp_GBTFate2MT12-pos_C,L-Tryptophan_13C-1 15N-0,1.96,139247,0,33357,CyanoAq,0,1,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,ok,ok,ok,ok,all ok,139247,206.101057,2.07,RP,3227,136020,136020,1438676,0.0945452624496412
L-Tryptophan,200612_Smp_GBTFate2MT24-pos_A,L-Tryptophan_13C-1 15N-0,1.94,124826,0,45428,CyanoAq,0,1,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,ok,ok,ok,ok,all ok,124826,206.101057,2.07,RP,3227,121599,121599,1396165,0.08709500667901
L-Tryptophan,200612_Smp_GBTFate2MT24-pos_B,L-Tryptophan_13C-1 15N-0,1.95,100490,0,30185,CyanoAq,0,1,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,ok,ok,ok,ok,all ok,100490,206.101057,2.07,RP,3227,97263,97263,958670,0.10145618408837244
L-Tryptophan,200612_Smp_GBTFate2MT24-pos_C,L-Tryptophan_13C-1 15N-0,1.95,111845,0,35734,CyanoAq,0,1,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,ok,ok,ok,ok,all ok,111845,206.101057,2.07,RP,3227,108618,108618,1316118,0.08252907414076853
L-Tryptophan,200612_Smp_GBTFate2MT48-pos_A,L-Tryptophan_13C-1 15N-0,1.94,177496,0,52839,CyanoAq,0,1,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,ok,ok,ok,ok,all ok,177496,206.101057,2.07,RP,3227,174269,174269,1788004,0.09746566562490912
L-Tryptophan,200612_Smp_GBTFate2MT48-pos_B,L-Tryptophan_13C-1 15N-0,1.94,139844,0,36649,CyanoAq,0,1,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,139844,206.101057,2.07,RP,3227,136617,136617,1495734,0.0913377646025296
L-Tryptophan,200612_Smp_GBTFate2MT48-pos_C,L-Tryptophan_13C-1 15N-0,1.96,147425,31342,39893,CyanoAq,0,1,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,ok,ok,ok,ok,all ok,147425,206.101057,2.07,RP,3227,144198,144198,1675062,0.08608517177274633
L-Tryptophan,200612_Smp_GBTFate2MT5-pos_A,L-Tryptophan_13C-1 15N-0,1.95,64803,0,17583,CyanoAq,0,1,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,ok,ok,ok,ok,all ok,64803,206.101057,2.07,RP,3227,61576,61576,610049,0.10093615430891617
L-Tryptophan,200612_Smp_GBTFate2MT5-pos_B,L-Tryptophan_13C-1 15N-0,1.95,108910,0,35691,CyanoAq,0,1,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,ok,ok,ok,ok,all ok,108910,206.101057,2.07,RP,3227,105683,105683,1019671,0.10364421465355002
L-Tryptophan,200612_Smp_GBTFate2MT5-pos_C,L-Tryptophan_13C-1 15N-0,1.95,70293,0,19419,CyanoAq,0,1,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,ok,ok,ok,ok,all ok,70293,206.101057,2.07,RP,3227,67066,67066,681671,0.09838470464490935
L-Tryptophan,200612_Smp_GBTFate2MTlong-pos_A,L-Tryptophan_13C-1 15N-0,1.95,227074,0,65193,CyanoAq,0,1,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,227074,206.101057,2.07,RP,3227,223847,223847,2568683,0.08714465739836329
L-Tryptophan,200612_Smp_GBTFate2MTlong-pos_B,L-Tryptophan_13C-1 15N-0,1.94,159007,0,46549,CyanoAq,0,1,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,ok,ok,ok,ok,all ok,159007,206.101057,2.07,RP,3227,155780,155780,1657967,0.09395844428749185
L-Tryptophan,200612_Smp_GBTFate2MTlong-pos_C,L-Tryptophan_13C-1 15N-0,1.94,156176,0,48416,CyanoAq,0,1,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,ok,ok,ok,ok,all ok,156176,206.101057,2.07,RP,3227,152949,152949,1604448,0.09532811284628732
L-Tryptophan,200612_Smp_GBTFate1MT8-pos_A,L-Tryptophan_13C-1 15N-0,1.95,84276,0,25906,CyanoAq,0,1,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,ok,ok,ok,ok,all ok,84276,206.101057,2.07,RP,3227,81049,81049,1011252,0.08014718388690455
L-Tryptophan,200612_Smp_GBTFate1MT8-pos_B,L-Tryptophan_13C-1 15N-0,1.95,159256,0,59063,CyanoAq,0,1,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,ok,ok,ok,ok,all ok,159256,206.101057,2.07,RP,3227,156029,156029,2184151,0.0714369107264104
L-Tryptophan,200612_Smp_GBTFate1MT8-pos_C,L-Tryptophan_13C-1 15N-0,1.94,171570,0,49388,CyanoAq,0,1,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,ok,ok,ok,ok,all ok,171570,206.101057,2.07,RP,3227,168343,168343,2202367,0.07643730586228363
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_A,L-Tryptophan_13C-2 15N-0,6.12,NA,0,3423,CyanoAq,0,2,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,ok,ok,ok,bad RT,something is wrong,2213,207.104411,2.07,RP,0,NA,0,1122968,0
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_B,L-Tryptophan_13C-2 15N-0,1.56,NA,0,2478,CyanoAq,0,2,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,ok,ok,ok,bad RT,something is wrong,2083,207.104411,2.07,RP,0,NA,0,282230,0
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_C,L-Tryptophan_13C-2 15N-0,1.01,NA,0,11756,CyanoAq,0,2,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,ok,ok,ok,bad RT,something is wrong,22075,207.104411,2.07,RP,0,NA,0,1307496,0
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_A,L-Tryptophan_13C-2 15N-0,1,NA,0,10765,CyanoAq,0,2,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,ok,ok,ok,bad RT,something is wrong,12242,207.104411,2.07,RP,0,NA,0,1435032,0
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_B,L-Tryptophan_13C-2 15N-0,1.94,3795,0,3161,CyanoAq,0,2,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,ok,ok,ok,ok,all ok,3795,207.104411,2.07,RP,0,3795,3795,1141749,0.003323847886006469
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_C,L-Tryptophan_13C-2 15N-0,1.94,2724,0,2393,CyanoAq,0,2,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,ok,ok,ok,ok,all ok,2724,207.104411,2.07,RP,0,2724,2724,1227505,0.0022191355636025922
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_A,L-Tryptophan_13C-2 15N-0,1.97,9918,0,3981,CyanoAq,0,2,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,ok,ok,ok,ok,all ok,9918,207.104411,2.07,RP,0,9918,9918,3293103,0.0030117491010757938
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_B,L-Tryptophan_13C-2 15N-0,1.98,4201,0,3537,CyanoAq,0,2,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,ok,ok,ok,ok,all ok,4201,207.104411,2.07,RP,0,4201,4201,2405491,0.001746421000951573
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_C,L-Tryptophan_13C-2 15N-0,1.95,15279,0,6303,CyanoAq,0,2,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,ok,ok,ok,ok,all ok,15279,207.104411,2.07,RP,0,15279,15279,4046429,0.003775921930175965
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_A,L-Tryptophan_13C-2 15N-0,1.97,NA,0,0,CyanoAq,0,2,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,NA,NA,too small,ok,something is wrong,0,207.104411,2.07,RP,0,NA,0,670811,0
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_B,L-Tryptophan_13C-2 15N-0,1.95,2433,0,3720,CyanoAq,0,2,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,ok,ok,ok,ok,all ok,2433,207.104411,2.07,RP,0,2433,2433,1554025,0.001565611878830778
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_C,L-Tryptophan_13C-2 15N-0,1.47,NA,0,2657,CyanoAq,0,2,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,ok,ok,ok,bad RT,something is wrong,3234,207.104411,2.07,RP,0,NA,0,811678,0
L-Tryptophan,200612_Smp_GBTFate1MT50-pos_A,L-Tryptophan_13C-2 15N-0,1.92,3335,0,1678,CyanoAq,0,2,200612,Smp,GBTFate1MT50,pos,A,50,Fate1,ok,ok,ok,ok,all ok,3335,207.104411,2.07,RP,0,3335,3335,2974055,0.0011213646015288891
L-Tryptophan,200612_Smp_GBTFate1MT50-pos_B,L-Tryptophan_13C-2 15N-0,1.94,5528,0,4942,CyanoAq,0,2,200612,Smp,GBTFate1MT50,pos,B,50,Fate1,ok,ok,ok,ok,all ok,5528,207.104411,2.07,RP,0,5528,5528,2054799,0.002690287468506652
L-Tryptophan,200612_Smp_GBTFate1MT50-pos_C,L-Tryptophan_13C-2 15N-0,1.94,3673,0,3556,CyanoAq,0,2,200612,Smp,GBTFate1MT50,pos,C,50,Fate1,ok,ok,ok,ok,all ok,3673,207.104411,2.07,RP,0,3673,3673,1663974,0.002207366220866432
L-Tryptophan,200612_Smp_GBTFate1MTlong-pos_A,L-Tryptophan_13C-2 15N-0,1.95,9408,0,6763,CyanoAq,0,2,200612,Smp,GBTFate1MTlong,pos,A,96,Fate1,ok,ok,ok,ok,all ok,9408,207.104411,2.07,RP,0,9408,9408,2960075,0.0031782978471829263
L-Tryptophan,200612_Smp_GBTFate1MTlong-pos_B,L-Tryptophan_13C-2 15N-0,1.96,10372,0,6509,CyanoAq,0,2,200612,Smp,GBTFate1MTlong,pos,B,96,Fate1,ok,ok,ok,ok,all ok,10372,207.104411,2.07,RP,0,10372,10372,4069120,0.002548954073608053
L-Tryptophan,200612_Smp_GBTFate1MTlong-pos_C,L-Tryptophan_13C-2 15N-0,1.93,8243,0,6537,CyanoAq,0,2,200612,Smp,GBTFate1MTlong,pos,C,96,Fate1,ok,ok,ok,ok,all ok,8243,207.104411,2.07,RP,0,8243,8243,4471814,0.0018433235371596403
L-Tryptophan,200612_Smp_GBTFate2MT0-pos_A,L-Tryptophan_13C-2 15N-0,2.21,NA,0,2514,CyanoAq,0,2,200612,Smp,GBTFate2MT0,pos,A,0,Fate2,ok,ok,ok,bad RT,something is wrong,3031,207.104411,2.07,RP,0,NA,0,804295,0
L-Tryptophan,200612_Smp_GBTFate2MT0-pos_B,L-Tryptophan_13C-2 15N-0,1.5,NA,0,2062,CyanoAq,0,2,200612,Smp,GBTFate2MT0,pos,B,0,Fate2,ok,ok,ok,bad RT,something is wrong,2023,207.104411,2.07,RP,0,NA,0,627330,0
L-Tryptophan,200612_Smp_GBTFate2MT0-pos_C,L-Tryptophan_13C-2 15N-0,1.4,NA,0,2051,CyanoAq,0,2,200612,Smp,GBTFate2MT0,pos,C,0,Fate2,ok,ok,ok,bad RT,something is wrong,1644,207.104411,2.07,RP,0,NA,0,600447,0
L-Tryptophan,200612_Smp_GBTFate2MT12-pos_A,L-Tryptophan_13C-2 15N-0,1.51,NA,0,3458,CyanoAq,0,2,200612,Smp,GBTFate2MT12,pos,A,12,Fate2,ok,ok,ok,bad RT,something is wrong,3856,207.104411,2.07,RP,0,NA,0,1415055,0
L-Tryptophan,200612_Smp_GBTFate2MT12-pos_B,L-Tryptophan_13C-2 15N-0,6.9,NA,0,2204,CyanoAq,0,2,200612,Smp,GBTFate2MT12,pos,B,12,Fate2,ok,ok,ok,bad RT,something is wrong,3986,207.104411,2.07,RP,0,NA,0,1144076,0
L-Tryptophan,200612_Smp_GBTFate2MT12-pos_C,L-Tryptophan_13C-2 15N-0,0.91,NA,0,3723,CyanoAq,0,2,200612,Smp,GBTFate2MT12,pos,C,12,Fate2,ok,ok,ok,bad RT,something is wrong,3213,207.104411,2.07,RP,0,NA,0,1438676,0
L-Tryptophan,200612_Smp_GBTFate2MT24-pos_A,L-Tryptophan_13C-2 15N-0,1.33,NA,0,3720,CyanoAq,0,2,200612,Smp,GBTFate2MT24,pos,A,24,Fate2,ok,ok,ok,bad RT,something is wrong,3558,207.104411,2.07,RP,0,NA,0,1396165,0
L-Tryptophan,200612_Smp_GBTFate2MT24-pos_B,L-Tryptophan_13C-2 15N-0,1.96,2866,0,4520,CyanoAq,0,2,200612,Smp,GBTFate2MT24,pos,B,24,Fate2,ok,ok,ok,ok,all ok,2866,207.104411,2.07,RP,0,2866,2866,958670,0.002989558450770338
L-Tryptophan,200612_Smp_GBTFate2MT24-pos_C,L-Tryptophan_13C-2 15N-0,1.95,9361,0,2873,CyanoAq,0,2,200612,Smp,GBTFate2MT24,pos,C,24,Fate2,ok,ok,ok,ok,all ok,9361,207.104411,2.07,RP,0,9361,9361,1316118,0.007112584129994423
L-Tryptophan,200612_Smp_GBTFate2MT48-pos_A,L-Tryptophan_13C-2 15N-0,5.31,NA,0,4065,CyanoAq,0,2,200612,Smp,GBTFate2MT48,pos,A,48,Fate2,ok,ok,ok,bad RT,something is wrong,5663,207.104411,2.07,RP,0,NA,0,1788004,0
L-Tryptophan,200612_Smp_GBTFate2MT48-pos_B,L-Tryptophan_13C-2 15N-0,1.94,3975,0,2963,CyanoAq,0,2,200612,Smp,GBTFate2MT48,pos,B,48,Fate2,ok,ok,ok,ok,all ok,3975,207.104411,2.07,RP,0,3975,3975,1495734,0.0026575580952228135
L-Tryptophan,200612_Smp_GBTFate2MT48-pos_C,L-Tryptophan_13C-2 15N-0,1.94,1802,0,2878,CyanoAq,0,2,200612,Smp,GBTFate2MT48,pos,C,48,Fate2,ok,ok,ok,ok,all ok,1802,207.104411,2.07,RP,0,1802,1802,1675062,0.0010757810755661582
L-Tryptophan,200612_Smp_GBTFate2MT5-pos_A,L-Tryptophan_13C-2 15N-0,1.01,NA,0,5041,CyanoAq,0,2,200612,Smp,GBTFate2MT5,pos,A,5,Fate2,ok,ok,ok,bad RT,something is wrong,7481,207.104411,2.07,RP,0,NA,0,610049,0
L-Tryptophan,200612_Smp_GBTFate2MT5-pos_B,L-Tryptophan_13C-2 15N-0,2.04,NA,0,2491,CyanoAq,0,2,200612,Smp,GBTFate2MT5,pos,B,5,Fate2,ok,bad ppm,ok,ok,something is wrong,1551,207.104411,2.07,RP,0,NA,0,1019671,0
L-Tryptophan,200612_Smp_GBTFate2MT5-pos_C,L-Tryptophan_13C-2 15N-0,1.96,1478,0,1600,CyanoAq,0,2,200612,Smp,GBTFate2MT5,pos,C,5,Fate2,ok,ok,ok,ok,all ok,1478,207.104411,2.07,RP,0,1478,1478,681671,0.0021682013757369756
L-Tryptophan,200612_Smp_GBTFate2MTlong-pos_A,L-Tryptophan_13C-2 15N-0,1.94,15408,0,5501,CyanoAq,0,2,200612,Smp,GBTFate2MTlong,pos,A,96,Fate2,ok,ok,ok,ok,all ok,15408,207.104411,2.07,RP,0,15408,15408,2568683,0.005998404629921248
L-Tryptophan,200612_Smp_GBTFate2MTlong-pos_B,L-Tryptophan_13C-2 15N-0,1.95,12122,0,6667,CyanoAq,0,2,200612,Smp,GBTFate2MTlong,pos,B,96,Fate2,ok,ok,ok,ok,all ok,12122,207.104411,2.07,RP,0,12122,12122,1657967,0.0073113638570610874
L-Tryptophan,200612_Smp_GBTFate2MTlong-pos_C,L-Tryptophan_13C-2 15N-0,1.92,4389,0,4178,CyanoAq,0,2,200612,Smp,GBTFate2MTlong,pos,C,96,Fate2,ok,ok,ok,ok,all ok,4389,207.104411,2.07,RP,0,4389,4389,1604448,0.002735520253694729
L-Tryptophan,200612_Smp_GBTFate1MT8-pos_A,L-Tryptophan_13C-2 15N-0,1.83,NA,0,0,CyanoAq,0,2,200612,Smp,GBTFate1MT8,pos,A,8,Fate1,NA,NA,too small,ok,something is wrong,0,207.104411,2.07,RP,0,NA,0,1011252,0
L-Tryptophan,200612_Smp_GBTFate1MT8-pos_B,L-Tryptophan_13C-2 15N-0,1.96,2567,0,4055,CyanoAq,0,2,200612,Smp,GBTFate1MT8,pos,B,8,Fate1,ok,ok,ok,ok,all ok,2567,207.104411,2.07,RP,0,2567,2567,2184151,0.0011752850421056053
L-Tryptophan,200612_Smp_GBTFate1MT8-pos_C,L-Tryptophan_13C-2 15N-0,1.89,1832,0,2221,CyanoAq,0,2,200612,Smp,GBTFate1MT8,pos,C,8,Fate1,ok,ok,ok,ok,all ok,1832,207.104411,2.07,RP,0,1832,1832,2202367,8.31832296797037e-4
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_A,L-Tryptophan_13C-0 15N-1,2.68,NA,0,1911,CyanoAq,1,0,200612,Smp,GBTFate1MT0,pos,A,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,1751,206.094739,2.07,RP,2215,NA,0,1122968,0
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_B,L-Tryptophan_13C-0 15N-1,1.57,NA,0,2185,CyanoAq,1,0,200612,Smp,GBTFate1MT0,pos,B,0,Fate1,comparable to blank,ok,ok,bad RT,something is wrong,3388,206.094739,2.07,RP,2215,NA,0,282230,0
L-Tryptophan,200612_Smp_GBTFate1MT0-pos_C,L-Tryptophan_13C-0 15N-1,1.96,4862,0,4020,CyanoAq,1,0,200612,Smp,GBTFate1MT0,pos,C,0,Fate1,ok,ok,ok,ok,all ok,4862,206.094739,2.07,RP,2215,2647,2647,1307496,0.002024480380819521
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_A,L-Tryptophan_13C-0 15N-1,1.8,4581,0,3782,CyanoAq,1,0,200612,Smp,GBTFate1MT12,pos,A,12,Fate1,ok,ok,ok,ok,all ok,4581,206.094739,2.07,RP,2215,2366,2366,1435032,0.0016487437213943662
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_B,L-Tryptophan_13C-0 15N-1,2.35,NA,0,2694,CyanoAq,1,0,200612,Smp,GBTFate1MT12,pos,B,12,Fate1,ok,ok,ok,bad RT,something is wrong,4573,206.094739,2.07,RP,2215,NA,0,1141749,0
L-Tryptophan,200612_Smp_GBTFate1MT12-pos_C,L-Tryptophan_13C-0 15N-1,2.07,NA,0,2684,CyanoAq,1,0,200612,Smp,GBTFate1MT12,pos,C,12,Fate1,comparable to blank,ok,ok,ok,something is wrong,3334,206.094739,2.07,RP,2215,NA,0,1227505,0
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_A,L-Tryptophan_13C-0 15N-1,1.95,20062,0,10288,CyanoAq,1,0,200612,Smp,GBTFate1MT36,pos,A,36,Fate1,ok,ok,ok,ok,all ok,20062,206.094739,2.07,RP,2215,17847,17847,3293103,0.005419508591137295
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_B,L-Tryptophan_13C-0 15N-1,1.97,NA,0,3952,CyanoAq,1,0,200612,Smp,GBTFate1MT36,pos,B,36,Fate1,comparable to blank,ok,ok,ok,something is wrong,2683,206.094739,2.07,RP,2215,NA,0,2405491,0
L-Tryptophan,200612_Smp_GBTFate1MT36-pos_C,L-Tryptophan_13C-0 15N-1,1.94,12695,0,4230,CyanoAq,1,0,200612,Smp,GBTFate1MT36,pos,C,36,Fate1,ok,ok,ok,ok,all ok,12695,206.094739,2.07,RP,2215,10480,10480,4046429,0.0025899379428132806
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_A,L-Tryptophan_13C-0 15N-1,2.08,NA,0,1467,CyanoAq,1,0,200612,Smp,GBTFate1MT4,pos,A,4,Fate1,comparable to blank,ok,ok,ok,something is wrong,1483,206.094739,2.07,RP,2215,NA,0,670811,0
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_B,L-Tryptophan_13C-0 15N-1,1.95,7138,0,3768,CyanoAq,1,0,200612,Smp,GBTFate1MT4,pos,B,4,Fate1,ok,ok,ok,ok,all ok,7138,206.094739,2.07,RP,2215,4923,4923,1554025,0.0031679027042679493
L-Tryptophan,200612_Smp_GBTFate1MT4-pos_C,L-Tryptophan_13C-0 15N-1,2.06,NA,0,2114,CyanoAq,1,0,200612,Smp,GBTFate1MT4,pos,C,4,Fate1,comparable to blank,ok,ok,ok,something is wrong,1774,206.094739,2.07,RP,2215,NA,0,811678,0
